city,date,pm25,temp_max,temp_min,temp_mean,electricity_mwh
New York,2023-11-27,4.2124999999999995,12.8,3.3,8.5,403379.0
New York,2023-11-28,4.4624999999999995,5.6,0.6,2.9,432325.0
New York,2023-11-29,4.565217391304348,3.9,-1.7,1.0,441458.0
New York,2023-11-30,7.2375,11.7,1.7,6.3,413440.0
New York,2023-12-01,10.004166666666666,8.9,5.6,7.1,410064.0
New York,2023-12-02,12.92608695652174,14.4,8.3,10.2,377910.0
New York,2023-12-03,5.895652173913043,10.6,8.9,9.5,381306.0
New York,2023-12-04,3.6916666666666664,11.1,6.7,8.7,404631.0
New York,2023-12-05,4.75,6.7,4.4,5.7,421396.0
New York,2023-12-06,4.929166666666666,6.7,2.2,4.4,432575.0
New York,2023-12-07,5.195833333333334,4.4,1.1,2.5,441827.0
New York,2023-12-08,8.895833333333334,11.1,3.9,6.9,411300.0
New York,2023-12-09,10.7,15.0,7.8,10.5,373061.0
New York,2023-12-10,9.669565217391305,15.0,10.6,13.5,376303.0
New York,2023-12-11,5.058333333333334,10.0,3.9,6.2,420825.0
New York,2023-12-12,5.195833333333334,7.8,2.8,5.1,416574.0
New York,2023-12-13,7.420833333333333,10.0,3.3,5.9,422862.0
New York,2023-12-14,5.2,6.7,1.7,3.8,429552.0
New York,2023-12-15,12.181818181818182,15.6,2.8,7.9,405885.0
New York,2023-12-16,13.5375,13.3,7.2,9.7,376257.0
New York,2023-12-17,7.652941176470588,13.3,8.3,10.7,380477.0
New York,2023-12-18,2.360869565217391,15.6,6.1,11.6,404847.0
New York,2023-12-19,6.791666666666667,7.8,1.1,4.4,429259.0
New York,2023-12-20,7.345833333333334,8.9,0.0,3.6,434818.0
New York,2023-12-21,6.758333333333333,7.8,1.1,4.0,430666.0
New York,2023-12-22,6.856521739130434,5.0,-2.2,1.1,435781.0
New York,2023-12-23,8.733333333333333,6.7,2.2,4.4,410381.0
New York,2023-12-24,11.733333333333334,7.8,5.6,6.6,384101.0
New York,2023-12-25,11.379166666666668,8.9,6.1,7.5,360245.0
New York,2023-12-26,9.595833333333333,8.3,6.7,7.4,391368.0
New York,2023-12-27,5.770833333333333,9.4,6.7,7.8,394011.0
New York,2023-12-28,6.483333333333333,11.7,8.9,10.1,389734.0
New York,2023-12-29,5.504166666666666,12.2,7.8,9.4,384403.0
New York,2023-12-30,6.433333333333334,7.8,3.9,6.0,383028.0
New York,2023-12-31,7.9,6.1,4.4,5.5,390149.0
New York,2024-01-01,8.886956521739132,9.4,3.3,6.0,387832.0
New York,2024-01-02,7.641666666666667,7.8,0.0,3.5,423887.0
New York,2024-01-03,7.970833333333334,7.2,1.7,4.0,427523.0
New York,2024-01-04,8.120833333333334,8.9,-0.6,4.3,431451.0
New York,2024-01-05,7.423809523809524,5.0,-2.2,0.9,443267.0
New York,2024-01-06,7.456521739130435,3.9,0.0,1.7,425927.0
New York,2024-01-07,6.95,3.9,2.2,3.2,417609.0
New York,2024-01-08,11.304166666666667,8.9,2.8,4.9,429657.0
New York,2024-01-09,7.954166666666667,12.2,3.3,6.6,434673.0
New York,2024-01-10,5.8,12.2,6.7,9.3,411087.0
New York,2024-01-11,8.616666666666667,9.4,5.0,6.6,416380.0
New York,2024-01-12,8.5,10.0,3.9,6.6,406878.0
New York,2024-01-13,4.920833333333333,12.8,2.8,8.8,390053.0
New York,2024-01-14,8.421739130434782,6.1,-1.7,2.0,412848.0
New York,2024-01-15,8.566666666666666,-1.7,-3.9,-2.6,450526.0
New York,2024-01-16,9.904166666666667,0.6,-5.0,-1.6,471535.0
New York,2024-01-17,7.658333333333334,-1.1,-7.2,-4.7,461873.0
New York,2024-01-18,8.245833333333334,0.6,-5.0,-2.0,483069.0
New York,2024-01-19,9.841666666666667,0.6,-2.2,-0.5,475881.0
New York,2024-01-20,8.054166666666667,-2.2,-6.7,-4.6,473881.0
New York,2024-01-21,7.0125,2.2,-5.6,-2.8,462675.0
New York,2024-01-22,9.433333333333334,3.3,-3.3,-0.3,467061.0
New York,2024-01-23,9.975,3.9,1.1,2.7,446145.0
New York,2024-01-24,6.783333333333334,8.3,3.9,5.7,433585.0
New York,2024-01-25,7.508333333333333,12.2,7.8,9.7,410702.0
New York,2024-01-26,5.095833333333333,8.3,5.6,6.4,415523.0
New York,2024-01-27,6.408333333333334,8.3,5.6,6.7,391703.0
New York,2024-01-28,5.121739130434783,5.6,3.3,4.1,404941.0
New York,2024-01-29,6.2124999999999995,4.4,2.8,3.4,439079.0
New York,2024-01-30,5.354166666666667,3.3,2.2,2.5,442914.0
New York,2024-01-31,8.025,3.9,1.7,2.8,435371.0
New York,2024-02-01,6.533333333333334,6.1,1.7,4.3,427368.0
New York,2024-02-02,6.121739130434783,6.1,3.9,5.0,423209.0
New York,2024-02-03,5.970833333333334,8.3,1.1,3.9,394382.0
New York,2024-02-04,6.78695652173913,9.4,1.1,4.3,388631.0
New York,2024-02-05,7.3,8.9,1.1,4.0,419242.0
New York,2024-02-06,6.916666666666667,7.2,-0.6,2.8,423072.0
New York,2024-02-07,11.108333333333334,10.0,1.7,5.0,419267.0
New York,2024-02-08,7.965217391304347,11.1,2.2,6.0,403299.0
New York,2024-02-09,8.758333333333333,11.1,5.0,7.5,389629.0
New York,2024-02-10,11.770833333333334,13.3,6.7,9.8,366068.0
New York,2024-02-11,4.9624999999999995,9.4,6.7,7.9,375763.0
New York,2024-02-12,5.542857142857143,7.8,3.3,5.5,409044.0
New York,2024-02-13,7.230434782608696,5.0,1.1,2.9,428011.0
New York,2024-02-14,4.858333333333333,4.4,0.0,1.8,437707.0
New York,2024-02-15,4.121739130434783,3.9,-2.2,0.9,440775.0
New York,2024-02-16,4.9375,8.3,2.2,4.5,426634.0
New York,2024-02-17,3.8000000000000003,2.8,-1.7,0.7,421972.0
New York,2024-02-18,4.554166666666666,5.0,-2.8,0.9,418257.0
New York,2024-02-19,6.220833333333334,7.2,0.0,3.0,416449.0
New York,2024-02-20,6.8999999999999995,4.4,-1.1,1.2,428005.0
New York,2024-02-21,7.133333333333333,6.1,0.6,2.4,417357.0
New York,2024-02-22,6.0125,6.7,1.7,3.8,416167.0
New York,2024-02-23,9.799999999999999,7.8,5.0,6.6,401115.0
New York,2024-02-24,7.658333333333334,7.8,-0.6,5.0,389987.0
New York,2024-02-25,4.139130434782609,5.0,-3.9,0.5,392100.0
New York,2024-02-26,7.533333333333334,12.8,1.1,6.0,394881.0
New York,2024-02-27,10.979166666666666,12.8,5.6,8.8,384607.0
New York,2024-02-28,10.391666666666667,13.9,7.8,11.7,397684.0
New York,2024-02-29,5.6375,7.2,0.0,3.4,422715.0
New York,2024-03-01,4.991666666666666,7.2,-0.6,3.2,401085.0
New York,2024-03-02,6.2749999999999995,11.7,5.0,8.0,386254.0
New York,2024-03-03,4.170833333333333,19.4,8.3,12.9,350899.0
New York,2024-03-04,3.685714285714286,13.3,7.2,9.7,367792.0
New York,2024-03-05,2.778260869565217,7.8,5.6,6.7,384926.0
New York,2024-03-06,3.279166666666667,8.9,7.8,8.3,389300.0
New York,2024-03-07,3.6291666666666664,13.3,7.2,9.9,381525.0
New York,2024-03-08,4.852173913043478,13.3,5.0,8.1,367185.0
New York,2024-03-09,3.347826086956522,8.3,5.0,6.0,380071.0
New York,2024-03-10,1.3666666666666665,10.6,3.3,6.9,360198.0
New York,2024-03-11,3.643478260869565,12.8,2.8,6.9,395894.0
New York,2024-03-12,5.066666666666666,19.4,6.1,11.9,367052.0
New York,2024-03-13,10.558333333333334,16.1,8.3,11.4,359592.0
New York,2024-03-14,14.870833333333332,22.2,7.2,12.1,356908.0
New York,2024-03-15,5.51304347826087,21.1,11.1,15.4,366805.0
New York,2024-03-16,5.279166666666667,13.9,8.3,11.2,335220.0
New York,2024-03-17,3.8000000000000003,16.7,9.4,12.3,336928.0
New York,2024-03-18,3.0625,10.6,5.0,8.0,383396.0
New York,2024-03-19,2.629166666666667,8.3,2.2,5.0,393365.0
New York,2024-03-20,4.438888888888889,13.3,3.3,7.1,398445.0
New York,2024-03-21,3.5842105263157893,6.1,-0.6,2.9,410915.0
New York,2024-03-22,2.7416666666666667,6.1,-1.1,2.4,414836.0
New York,2024-03-23,2.408333333333333,11.1,3.9,6.5,401432.0
New York,2024-03-24,7.216666666666666,10.0,0.6,4.6,373672.0
New York,2024-03-25,5.120833333333334,11.7,2.8,6.6,383467.0
New York,2024-03-26,3.757142857142857,11.0,4.4,7.4,385066.0
New York,2024-03-27,3.9130434782608696,9.0,5.6,7.4,383436.0
New York,2024-03-28,4.708333333333333,9.0,7.0,8.4,385976.0
New York,2024-03-29,4.5181818181818185,14.0,6.0,8.8,369162.0
New York,2024-03-30,1.5958333333333334,16.0,5.0,10.1,343496.0
New York,2024-03-31,3.875,17.0,8.0,12.2,324574.0
New York,2024-04-01,4.8875,12.0,8.9,10.1,367874.0
New York,2024-04-02,4.691666666666666,9.4,6.7,7.8,387458.0
New York,2024-04-03,1.8521739130434782,6.7,5.6,6.0,407857.0
New York,2024-04-04,1.1416666666666666,10.6,3.9,6.6,397553.0
New York,2024-04-05,1.9749999999999999,10.0,4.4,7.0,388248.0
New York,2024-04-06,2.3333333333333335,12.2,5.6,8.4,355602.0
New York,2024-04-07,3.4625,15.6,6.1,9.8,331161.0
New York,2024-04-08,4.966666666666667,18.9,6.7,11.6,359207.0
New York,2024-04-09,5.5260869565217385,24.4,11.1,16.1,346462.0
New York,2024-04-10,7.195833333333334,17.8,10.6,13.2,355215.0
New York,2024-04-11,5.154166666666667,16.7,10.0,12.5,366100.0
New York,2024-04-12,-0.04166666666666668,16.7,12.8,14.1,362075.0
New York,2024-04-13,0.9583333333333334,12.8,9.4,11.0,349009.0
New York,2024-04-14,1.8291666666666666,21.7,8.9,14.8,334691.0
New York,2024-04-15,4.116666666666666,25.6,14.4,19.4,350429.0
New York,2024-04-16,4.666666666666667,22.8,11.7,16.7,339350.0
New York,2024-04-17,2.9125,15.6,10.0,12.3,356660.0
New York,2024-04-18,2.4083333333333337,10.0,7.8,8.6,374619.0
New York,2024-04-19,1.8499999999999999,12.8,8.3,9.8,358615.0
New York,2024-04-20,4.379166666666667,20.6,9.4,12.9,332743.0
New York,2024-04-21,1.3666666666666665,11.7,6.7,9.2,338906.0
New York,2024-04-22,2.3375,17.2,6.7,11.0,342480.0
New York,2024-04-23,2.970833333333333,15.6,7.8,11.2,342010.0
New York,2024-04-24,5.7,20.6,10.0,14.3,355842.0
New York,2024-04-25,3.3833333333333333,13.3,7.2,9.9,344100.0
New York,2024-04-26,3.095833333333333,14.4,6.7,10.2,339385.0
New York,2024-04-27,4.3999999999999995,15.0,7.8,10.8,325866.0
New York,2024-04-28,5.095833333333334,23.9,10.0,15.5,325192.0
New York,2024-04-29,6.5125,27.8,14.4,19.0,367562.0
New York,2024-04-30,2.9958333333333336,17.8,11.0,14.1,357104.0
New York,2024-05-01,3.6166666666666667,23.0,11.0,15.2,350583.0
New York,2024-05-02,3.404347826086956,23.9,11.1,16.6,350074.0
New York,2024-05-03,2.3666666666666667,18.3,11.1,14.3,341757.0
New York,2024-05-04,2.8666666666666667,15.6,10.6,12.4,321907.0
New York,2024-05-05,0.4166666666666667,12.2,10.0,10.9,337991.0
New York,2024-05-06,1.2541666666666667,22.8,12.2,16.0,350940.0
New York,2024-05-07,1.531818181818182,26.7,15.6,20.4,351509.0
New York,2024-05-08,3.782608695652174,28.0,17.8,22.6,377963.0
New York,2024-05-09,1.7208333333333332,22.2,16.1,18.7,360170.0
New York,2024-05-10,4.654166666666667,15.0,10.6,11.5,355549.0
New York,2024-05-11,0.9958333333333332,16.7,9.4,12.5,318573.0
New York,2024-05-12,2.2125,14.4,9.4,11.3,322326.0
New York,2024-05-13,3.0583333333333336,17.8,10.0,13.4,348204.0
New York,2024-05-14,5.895833333333333,21.1,13.3,17.4,355077.0
New York,2024-05-15,3.8375,18.3,15.0,16.0,367318.0
New York,2024-05-16,2.404166666666667,18.9,15.0,16.7,363848.0
New York,2024-05-17,4.7749999999999995,21.7,15.6,18.2,358789.0
New York,2024-05-18,5.6875,20.6,15.0,17.0,336775.0
New York,2024-05-19,3.3833333333333333,23.3,13.9,18.2,336260.0
New York,2024-05-20,5.608333333333333,22.2,13.3,17.4,378556.0
New York,2024-05-21,10.5375,27.2,14.4,20.5,410004.0
New York,2024-05-22,7.987500000000001,27.8,17.8,23.0,435166.0
New York,2024-05-23,5.3590909090909085,25.6,20.0,22.2,424087.0
New York,2024-05-24,3.6833333333333336,29.4,19.4,24.1,414044.0
New York,2024-05-25,3.345833333333333,26.1,18.9,22.2,374586.0
New York,2024-05-26,5.391666666666667,26.1,18.9,21.3,383298.0
New York,2024-05-27,5.9375,22.8,18.9,20.0,398350.0
New York,2024-05-28,1.6666666666666667,26.7,18.9,22.5,415915.0
New York,2024-05-29,0.9800000000000001,25.6,16.7,20.4,393553.0
New York,2024-05-30,,22.2,15.0,18.7,367867.0
New York,2024-05-31,,25.6,15.6,20.7,365965.0
New York,2024-06-01,,28.9,17.2,22.7,360935.0
New York,2024-06-02,,27.8,18.3,22.5,378809.0
New York,2024-06-03,,30.6,20.6,24.8,449640.0
New York,2024-06-04,,26.1,18.9,22.5,454862.0
New York,2024-06-05,,25.6,18.3,21.4,461896.0
New York,2024-06-06,5.5,28.3,20.6,23.1,474705.0
New York,2024-06-07,3.8958333333333335,28.3,20.0,23.6,436200.0
New York,2024-06-08,-0.225,26.7,17.8,22.2,379141.0
New York,2024-06-09,0.02173913043478263,26.1,20.0,22.3,372292.0
New York,2024-06-10,0.7708333333333334,24.4,17.2,21.0,397263.0
New York,2024-06-11,1.9124999999999999,22.8,16.7,19.8,396229.0
New York,2024-06-12,3.9045454545454548,24.4,17.8,20.9,400364.0
New York,2024-06-13,4.782608695652174,28.3,17.8,23.0,439980.0
New York,2024-06-14,5.920833333333333,28.9,20.0,23.5,459559.0
New York,2024-06-15,3.091666666666667,28.3,19.4,23.4,391921.0
New York,2024-06-16,2.120833333333333,24.4,18.3,21.0,373466.0
New York,2024-06-17,6.741666666666667,28.9,18.9,23.3,475825.0
New York,2024-06-18,12.475,30.0,21.1,25.3,529864.0
New York,2024-06-19,18.3,30.0,21.1,25.2,544404.0
New York,2024-06-20,17.479166666666668,32.8,21.1,26.6,561044.0
New York,2024-06-21,16.279166666666665,34.4,23.9,28.4,569456.0
New York,2024-06-22,7.566666666666666,33.3,23.9,26.8,534677.0
New York,2024-06-23,4.545833333333333,33.3,23.3,27.4,528176.0
New York,2024-06-24,1.31,27.8,23.3,25.0,484875.0
New York,2024-06-25,-0.03913043478260875,32.2,21.1,26.3,490262.0
New York,2024-06-26,-0.12916666666666665,33.3,22.2,26.7,525282.0
New York,2024-06-27,1.2,29.4,20.0,24.3,472506.0
New York,2024-06-28,-0.8545454545454546,25.0,18.9,21.4,412854.0
New York,2024-06-29,-0.39999999999999997,26.1,19.4,22.6,431072.0
New York,2024-06-30,1.2166666666666666,28.3,21.7,24.1,458361.0
New York,2024-07-01,-0.8916666666666666,27.8,18.3,23.0,430883.0
New York,2024-07-02,-0.7142857142857142,28.3,20.0,24.0,443583.0
New York,2024-07-03,1.95,27.8,20.0,23.3,464798.0
New York,2024-07-04,5.245833333333334,31.1,20.6,24.5,469648.0
New York,2024-07-05,23.129166666666666,32.2,22.2,26.0,536342.0
New York,2024-07-06,8.445833333333333,32.8,22.2,26.6,524073.0
New York,2024-07-07,5.241666666666666,32.8,24.4,28.0,521466.0
New York,2024-07-08,4.258333333333334,31.7,23.9,27.1,576021.0
New York,2024-07-09,8.579166666666667,30.6,23.3,26.8,585795.0
New York,2024-07-10,11.066666666666668,31.1,25.0,27.6,595874.0
New York,2024-07-11,2.717391304347826,32.2,24.4,27.4,558890.0
New York,2024-07-12,0.07916666666666665,28.3,23.3,25.7,537310.0
New York,2024-07-13,2.8833333333333333,30.0,23.0,25.9,514505.0
New York,2024-07-14,6.833333333333333,31.1,25.0,27.4,519877.0
New York,2024-07-15,11.491666666666667,33.3,23.9,28.1,583422.0
New York,2024-07-16,6.55,34.4,26.1,30.1,592332.0
New York,2024-07-17,7.958333333333333,31.7,23.3,27.5,570608.0
New York,2024-07-18,7.679166666666667,30.6,22.8,26.1,520967.0
New York,2024-07-19,0.375,29.4,20.6,24.8,474414.0
New York,2024-07-20,2.275,28.9,21.1,24.6,457773.0
New York,2024-07-21,3.6791666666666667,31.7,23.3,26.6,483511.0
New York,2024-07-22,3.6208333333333336,28.9,22.8,25.0,526684.0
New York,2024-07-23,2.0466666666666664,27.8,22.2,24.3,515424.0
New York,2024-07-24,,27.8,22.8,24.8,522537.0
New York,2024-07-25,0.7374999999999999,28.9,23.3,25.7,502431.0
New York,2024-07-26,-0.1958333333333333,28.9,20.0,24.8,459477.0
New York,2024-07-27,5.2625,30.0,22.2,25.8,446924.0
New York,2024-07-28,10.6625,31.1,22.8,26.0,457933.0
New York,2024-07-29,13.5375,30.0,21.7,25.4,513725.0
New York,2024-07-30,11.579166666666666,31.1,23.3,26.3,550397.0
New York,2024-07-31,5.245454545454546,31.1,24.4,27.1,566006.0
New York,2024-08-01,9.41304347826087,33.9,25.0,28.7,579576.0
New York,2024-08-02,12.3125,32.3,24.5,28.1,578767.0
New York,2024-08-03,3.908333333333333,32.8,23.3,26.7,536108.0
New York,2024-08-04,10.820833333333333,27.8,22.8,24.2,500920.0
New York,2024-08-05,9.129166666666666,33.3,23.3,27.3,546305.0
New York,2024-08-06,6.491666666666667,32.2,22.8,26.8,534906.0
New York,2024-08-07,1.2666666666666666,22.8,19.4,20.9,446781.0
New York,2024-08-08,1.95,21.7,19.4,20.6,437745.0
New York,2024-08-09,-1.1761904761904762,27.2,21.7,25.2,500753.0
New York,2024-08-10,2.9333333333333336,30.6,23.3,26.8,458083.0
New York,2024-08-11,2.375,28.3,22.8,25.1,420864.0
New York,2024-08-12,0.6205882352941177,28.0,21.0,24.4,435785.0
New York,2024-08-13,6.425,28.9,20.0,24.1,437590.0
New York,2024-08-14,15.487499999999999,31.1,21.7,26.0,466263.0
New York,2024-08-15,12.504166666666668,30.6,22.2,26.4,481754.0
New York,2024-08-16,12.695833333333333,30.6,23.3,26.1,493370.0
New York,2024-08-17,19.270833333333332,26.1,21.7,23.8,460984.0
New York,2024-08-18,11.725,27.8,21.7,24.3,454801.0
New York,2024-08-19,3.2916666666666665,30.0,21.7,24.6,476878.0
New York,2024-08-20,0.27499999999999997,24.4,17.8,21.0,399733.0
New York,2024-08-21,1.1208333333333333,25.0,15.6,20.0,382063.0
New York,2024-08-22,2.2952380952380955,26.1,16.1,21.2,389903.0
New York,2024-08-23,5.2375,28.3,19.4,23.4,408123.0
New York,2024-08-24,7.383333333333333,28.9,20.0,24.2,405658.0
New York,2024-08-25,10.808333333333332,30.6,20.6,24.7,426194.0
New York,2024-08-26,13.3375,29.4,21.1,24.6,475898.0
New York,2024-08-27,8.070833333333333,29.4,21.1,25.0,488943.0
New York,2024-08-28,8.079166666666667,33.9,23.3,27.6,540676.0
New York,2024-08-29,2.4291666666666667,27.2,21.7,24.0,472001.0
New York,2024-08-30,2.6791666666666667,23.9,18.3,21.1,437665.0
New York,2024-08-31,2.375,26.1,21.1,23.0,429725.0
New York,2024-09-01,4.0125,29.4,22.8,24.7,437096.0
New York,2024-09-02,4.229166666666667,27.8,20.0,23.5,391973.0
New York,2024-09-03,2.129166666666667,25.0,16.7,20.7,382469.0
New York,2024-09-04,2.8333333333333335,25.6,17.8,21.5,393114.0
New York,2024-09-05,4.375,26.7,18.9,22.1,401782.0
New York,2024-09-06,3.3333333333333335,26.7,19.4,21.9,415978.0
New York,2024-09-07,1.4166666666666667,25.0,17.2,20.7,385492.0
New York,2024-09-08,0.48333333333333334,22.8,13.9,18.5,338268.0
New York,2024-09-09,3.341666666666667,26.1,14.4,20.2,378650.0
New York,2024-09-10,2.9458333333333333,27.8,17.8,22.5,389271.0
New York,2024-09-11,3.1625,26.7,18.9,22.2,389448.0
New York,2024-09-12,5.8999999999999995,26.7,18.9,21.7,409086.0
New York,2024-09-13,8.6,27.0,19.4,22.6,421445.0
New York,2024-09-14,10.445833333333333,29.4,20.0,23.6,412106.0
New York,2024-09-15,9.879166666666666,26.7,19.4,22.7,403797.0
New York,2024-09-16,8.754166666666666,25.6,17.8,20.9,415644.0
New York,2024-09-17,6.291666666666667,26.7,19.4,22.3,422520.0
New York,2024-09-18,5.395652173913043,23.9,20.6,21.8,421310.0
New York,2024-09-19,7.5125,30.0,20.6,24.6,434757.0
New York,2024-09-20,9.8375,27.8,21.1,23.4,428730.0
New York,2024-09-21,7.0,26.1,18.9,21.8,386594.0
New York,2024-09-22,4.380952380952381,25.6,17.8,20.6,372123.0
New York,2024-09-23,2.0565217391304347,20.6,17.2,18.5,388453.0
New York,2024-09-24,2.533333333333333,20.6,17.2,18.6,376634.0
New York,2024-09-25,2.5625,20.0,17.2,18.7,384426.0
New York,2024-09-26,1.8333333333333333,23.9,18.9,21.3,407816.0
New York,2024-09-27,3.2125,22.2,18.9,20.9,393149.0
New York,2024-09-28,4.529166666666667,20.0,17.0,18.7,367690.0
New York,2024-09-29,4.1625000000000005,19.9,16.7,17.4,360059.0
New York,2024-09-30,4.795833333333333,23.3,17.2,19.4,380949.0
New York,2024-10-01,4.808333333333334,21.1,17.2,18.7,378775.0
New York,2024-10-02,3.0500000000000003,20.6,16.1,17.9,373921.0
New York,2024-10-03,2.0833333333333335,23.3,17.8,19.4,369188.0
New York,2024-10-04,4.008333333333334,23.9,16.7,19.4,371251.0
New York,2024-10-05,4.1125,25.6,17.8,21.0,345458.0
New York,2024-10-06,3.2291666666666665,23.9,16.1,19.3,337414.0
New York,2024-10-07,3.8625000000000003,24.4,16.7,20.1,374836.0
New York,2024-10-08,2.1083333333333334,21.7,13.3,17.3,358340.0
New York,2024-10-09,2.25,21.7,14.4,17.5,328212.0
New York,2024-10-10,0.8045454545454546,18.9,10.6,14.2,360305.0
New York,2024-10-11,1.8375000000000001,22.2,9.4,15.5,354871.0
New York,2024-10-12,4.9,25.6,15.0,19.5,327735.0
New York,2024-10-13,1.8499999999999999,23.3,15.6,19.0,350179.0
New York,2024-10-14,1.45,20.6,10.0,15.1,373945.0
New York,2024-10-15,1.4666666666666668,17.2,8.9,11.9,370274.0
New York,2024-10-16,2.220833333333333,17.2,8.3,12.1,371527.0
New York,2024-10-17,3.8958333333333335,17.8,8.9,12.7,365860.0
New York,2024-10-18,5.0125,21.7,10.0,15.4,359127.0
New York,2024-10-19,6.570833333333333,20.8,10.7,15.9,334553.0
New York,2024-10-20,7.254166666666666,24.0,6.3,14.5,329767.0
New York,2024-10-21,12.475,27.2,8.4,17.4,364264.0
New York,2024-10-22,12.991666666666667,27.2,12.8,19.3,373781.0
New York,2024-10-23,8.299999999999999,24.4,15.6,19.6,376078.0
New York,2024-10-24,4.4125000000000005,22.8,14.4,18.4,365979.0
New York,2024-10-25,2.9291666666666667,19.4,10.0,14.1,361005.0
New York,2024-10-26,3.766666666666667,20.0,12.8,15.7,337234.0
New York,2024-10-27,2.841666666666667,16.7,8.9,12.3,340880.0
New York,2024-10-28,3.6999999999999997,17.2,10.0,13.4,369454.0
New York,2024-10-29,3.6916666666666664,17.8,12.8,15.4,380569.0
New York,2024-10-30,7.770833333333333,25.0,14.4,18.7,369975.0
New York,2024-10-31,8.820833333333335,27.2,16.1,20.9,376955.0
New York,2024-11-01,4.420833333333333,26.7,16.7,21.3,379524.0
New York,2024-11-02,2.1666666666666665,17.8,11.7,14.4,345544.0
New York,2024-11-03,3.831578947368421,16.1,7.8,11.0,358108.0
New York,2024-11-04,3.643478260869565,14.4,9.4,12.5,385375.0
New York,2024-11-05,5.320833333333334,23.3,12.8,17.4,371839.0
New York,2024-11-06,4.543478260869565,26.0,18.3,21.5,386419.0
New York,2024-11-07,3.5416666666666665,24.4,14.4,19.9,378020.0
New York,2024-11-08,3.0833333333333335,21.7,8.3,15.2,367612.0
New York,2024-11-09,3.595833333333333,15.6,7.2,11.2,345148.0
New York,2024-11-10,3.5,14.4,9.4,12.2,354866.0
New York,2024-11-11,4.183333333333334,20.0,12.8,16.1,374188.0
New York,2024-11-12,4.804166666666666,15.0,6.7,11.5,378794.0
New York,2024-11-13,3.9291666666666667,12.8,4.4,8.2,388004.0
New York,2024-11-14,3.3000000000000003,8.9,5.6,7.7,400338.0
New York,2024-11-15,5.0874999999999995,17.2,7.2,10.8,386020.0
New York,2024-11-16,6.070833333333333,18.9,8.3,12.6,354393.0
New York,2024-11-17,6.154166666666666,17.8,8.9,12.6,353394.0
New York,2024-11-18,7.979166666666667,21.0,10.0,14.5,371759.0
New York,2024-11-19,6.254166666666666,16.0,9.0,12.4,376725.0
New York,2024-11-20,4.7625,14.0,9.3,13.0,378409.0
New York,2024-11-21,4.158333333333333,12.0,5.0,8.9,395198.0
New York,2024-11-22,2.533333333333333,5.6,3.3,4.6,407010.0
New York,2024-11-23,4.75,12.2,3.3,7.4,374215.0
New York,2024-11-24,3.466666666666667,14.4,7.8,9.9,368582.0
New York,2024-11-25,4.254166666666666,13.9,6.1,9.6,386638.0
New York,2024-11-26,4.8875,16.1,8.9,12.3,396154.0
New York,2024-11-27,5.654166666666666,12.2,6.1,8.8,389171.0
New York,2024-11-28,4.8999999999999995,12.2,6.1,8.6,380747.0
New York,2024-11-29,5.608333333333333,8.9,2.2,5.6,388551.0
New York,2024-11-30,6.904166666666666,5.6,0.0,2.1,399483.0
New York,2024-12-01,7.4750000000000005,4.0,-2.0,1.1,412756.0
New York,2024-12-02,5.665217391304348,6.1,-0.6,2.3,440002.0
New York,2024-12-03,5.054166666666666,7.0,1.7,3.3,440666.0
New York,2024-12-04,3.6291666666666664,5.6,0.0,2.8,447330.0
New York,2024-12-05,6.004166666666666,5.0,0.6,3.3,446386.0
New York,2024-12-06,5.1875,4.4,-0.6,1.4,452889.0
New York,2024-12-07,5.554166666666667,7.2,0.0,2.7,425508.0
New York,2024-12-08,7.604166666666667,13.9,3.9,8.2,402328.0
New York,2024-12-09,5.8374999999999995,12.2,2.2,7.7,424175.0
New York,2024-12-10,4.970833333333333,12.2,7.8,8.9,414889.0
New York,2024-12-11,3.3666666666666667,17.2,5.6,13.6,413199.0
New York,2024-12-12,7.420833333333333,5.6,-1.6,3.3,435443.0
New York,2024-12-13,6.958333333333333,3.9,-1.7,0.2,453852.0
New York,2024-12-14,8.4,3.9,-3.0,0.6,434249.0
New York,2024-12-15,7.121052631578948,5.6,0.0,2.7,431094.0
New York,2024-12-16,5.8,9.7,2.6,6.4,433348.0
New York,2024-12-17,5.341666666666666,16.0,9.2,11.5,406822.0
New York,2024-12-18,6.554166666666667,13.3,6.0,8.7,413163.0
New York,2024-12-19,5.6499999999999995,8.3,3.9,5.7,426554.0
New York,2024-12-20,4.3374999999999995,3.9,2.2,3.2,451475.0
New York,2024-12-21,6.9125000000000005,2.0,-5.0,-0.9,455680.0
New York,2024-12-22,6.354166666666667,-2.2,-7.8,-5.8,479323.0
New York,2024-12-23,7.6625000000000005,-0.6,-7.8,-4.6,498590.0
New York,2024-12-24,9.133333333333333,5.6,-1.1,1.3,451466.0
New York,2024-12-25,9.254166666666666,3.3,-4.4,1.4,421547.0
New York,2024-12-26,13.995833333333332,5.0,-1.7,1.3,452955.0
New York,2024-12-27,13.950000000000001,6.7,-8.0,2.3,445636.0
New York,2024-12-28,14.141666666666666,7.9,2.8,5.4,405994.0
New York,2024-12-29,8.15,15.4,4.7,9.6,382974.0
New York,2024-12-30,4.691666666666666,14.4,8.9,11.9,390453.0
New York,2024-12-31,5.3,11.7,5.6,8.5,387813.0
New York,2025-01-01,7.42608695652174,9.7,5.0,7.2,387012.0
New York,2025-01-02,7.191666666666666,6.7,1.7,3.9,435222.0
