state,date,year,month,day_name,day_of_week,is_weekend,pm25,temp_max,temp_min,temp_mean,electricity_mwh,green_percentage,electricity_scaled,pm25_norm,green_norm,temp_norm,electricity_norm,QoL,season
Florida,2025-02-09,2025,2,Sunday,6,1,5.295833333333333,26.8,22.4,24.2,614432.0,74.52046305995029,61.4432,0.03143630988753283,0.7559610650500448,0.7878151260504203,0.2335783722821312,0.8456717725553076,Winter
Florida,2025-02-10,2025,2,Monday,0,0,6.1375,27.0,20.9,24.1,634392.0,74.52046305995029,63.4392,0.03644035606348368,0.7559610650500448,0.7857142857142859,0.24717197266569413,0.8393842884975995,Winter
Florida,2025-02-11,2025,2,Tuesday,1,0,6.25,26.2,22.3,24.1,637767.0,74.52046305995029,63.7767,0.037109213720665224,0.7559610650500448,0.7857142857142859,0.24947048976461822,0.8385571950111881,Winter
Florida,2025-02-12,2025,2,Wednesday,2,0,4.683333333333334,26.5,23.2,24.5,660765.0,74.52046305995029,66.0765,0.027794751531766613,0.7559610650500448,0.7941176470588236,0.2651330960582645,0.8449428703300609,Winter
Florida,2025-02-13,2025,2,Thursday,3,0,7.808695652173912,27.2,24.0,25.3,699184.0,74.52046305995029,69.9184,0.04637628502886176,0.7559610650500448,0.8109243697478993,0.29129805262820957,0.8338221131882874,Winter
Florida,2025-02-14,2025,2,Friday,4,0,6.895833333333333,27.2,23.0,24.8,649463.0,74.52046305995029,64.9463,0.04094895212300375,0.7559610650500448,0.800420168067227,0.2574359582058082,0.8395694295048873,Winter
Florida,2025-02-15,2025,2,Saturday,5,1,5.8375,26.8,23.1,24.7,642602.0,74.52046305995029,64.2602,0.03465673564433288,0.7559610650500448,0.7983193277310925,0.2527633283344843,0.8438329491947879,Winter
Florida,2025-02-16,2025,2,Sunday,6,1,5.979166666666667,28.2,23.6,25.7,627434.0,74.52046305995029,62.7434,0.035499000842265205,0.7559610650500448,0.8193277310924371,0.2424332817103419,0.8519772272248844,Winter
Florida,2025-02-17,2025,2,Monday,0,0,6.25,26.6,21.2,23.7,595300.0,74.52046305995029,59.53,0.037109213720665224,0.7559610650500448,0.777310924369748,0.220548674760171,0.8405717545703116,Winter
Florida,2025-02-18,2025,2,Tuesday,1,0,5.604347826086957,25.6,20.8,23.0,613147.0,74.52046305995029,61.3147,0.033270552383797204,0.7559610650500448,0.7626050420168068,0.2327032331792816,0.8362131426297009,Winter
Florida,2025-02-19,2025,2,Wednesday,2,0,6.908333333333334,27.0,21.9,24.2,633169.0,74.52046305995029,63.3169,0.041023269640468374,0.7559610650500448,0.7878151260504203,0.24633905817325438,0.8371731854446546,Winter
Florida,2025-02-20,2025,2,Thursday,3,0,7.529166666666666,27.2,20.9,23.5,606773.0,74.52046305995029,60.6773,0.04471437300787765,0.7559610650500448,0.773109243697479,0.22836227081230615,0.8328166166431317,Winter
Florida,2025-02-21,2025,2,Friday,4,0,7.441666666666666,23.1,14.6,19.1,645232.0,74.52046305995029,64.5232,0.04419415038562534,0.7559610650500448,0.6806722689075633,0.2545544690663866,0.7980654783983202,Winter
Florida,2025-02-22,2025,2,Saturday,5,1,4.945454545454545,23.5,19.7,21.1,591179.0,74.52046305995029,59.1179,0.029353167352539785,0.7559610650500448,0.7226890756302523,0.2177421002521218,0.8280317053354962,Winter
Florida,2025-02-23,2025,2,Sunday,6,1,4.983333333333333,23.9,18.0,21.2,569616.0,74.52046305995029,56.9616,0.02957837195091741,0.7559610650500448,0.7247899159663866,0.20305678937683286,0.831022538266548,Winter
Florida,2025-02-24,2025,2,Monday,0,0,7.154166666666666,23.2,21.3,22.1,578744.0,74.52046305995029,57.8744,0.04248484748393916,0.7559610650500448,0.7436974789915969,0.20927334169653036,0.827692291593686,Winter
Florida,2025-02-25,2025,2,Tuesday,1,0,2.7916666666666665,24.6,20.2,22.5,571827.0,74.52046305995029,57.1827,0.016548033888787964,0.7559610650500448,0.7521008403361344,0.2045625734674169,0.8485219545870676,Winter
Florida,2025-02-26,2025,2,Wednesday,2,0,6.391666666666667,24.2,15.8,19.9,581979.0,74.52046305995029,58.1979,0.03795147891859755,0.7559610650500448,0.6974789915966388,0.21147651290098057,0.814970370632266,Winter
Florida,2025-02-27,2025,2,Thursday,3,0,5.025,26.1,17.8,22.3,593152.0,74.52046305995029,59.3152,0.0298260970091328,0.7559610650500448,0.7478991596638657,0.21908579632210023,0.83587782763269,Winter
Florida,2025-02-28,2025,2,Friday,4,0,7.3,26.0,16.5,21.4,570978.0,74.52046305995029,57.0978,0.04335188518769302,0.7559610650500448,0.7289915966386556,0.2039843687216431,0.823104328447852,Winter
Florida,2025-03-01,2025,3,Saturday,5,1,12.916666666666666,26.8,16.8,21.7,553264.0,77.74467161906419,55.3264,0.07674522303512742,0.7919185396109144,0.7352941176470589,0.19192038890228272,0.8229327378580034,Spring
Florida,2025-03-02,2025,3,Sunday,6,1,10.308695652173911,27.4,16.3,21.8,551095.0,77.74467161906419,55.1095,0.06123978852178508,0.7919185396109144,0.7373949579831934,0.19044320858004082,0.8341903399810406,Spring
Florida,2025-03-03,2025,3,Monday,0,0,10.079166666666667,25.6,18.4,22.4,586509.0,77.74467161906419,58.6509,0.059875146570659454,0.7919185396109144,0.7500000000000001,0.21456163362931424,0.8352795452176485,Spring
Florida,2025-03-04,2025,3,Tuesday,1,0,8.241666666666667,24.9,21.7,23.2,594676.0,77.74467161906419,59.4676,0.04895047150336081,0.7919185396109144,0.7668067226890757,0.22012370448765883,0.8472105148934334,Spring
Florida,2025-03-05,2025,3,Wednesday,2,0,9.229166666666666,27.2,22.6,24.4,612579.0,77.74467161906419,61.2579,0.05482155538306551,0.7919185396109144,0.7920168067226893,0.23231640126455896,0.8496620789696125,Spring
Florida,2025-03-06,2025,3,Thursday,3,0,7.466666666666666,24.9,17.6,21.4,557165.0,77.74467161906419,55.7165,0.04434278542055457,0.7919185396109144,0.7289915966386556,0.19457713414758726,0.8419471024477744,Spring
Florida,2025-03-07,2025,3,Friday,4,0,8.541666666666666,23.6,11.6,17.7,570550.0,77.74467161906419,57.055,0.050734091922511604,0.7919185396109144,0.6512605042016808,0.20369288270139438,0.810329124683218,Spring
Florida,2025-03-08,2025,3,Saturday,5,1,10.6625,27.7,17.7,22.3,572990.0,77.74467161906419,57.299,0.06334329738567489,0.7919185396109144,0.7478991596638657,0.20535462543365357,0.8338050492225971,Spring
Florida,2025-03-09,2025,3,Sunday,6,1,12.817391304347826,28.4,19.0,23.9,588922.0,77.74467161906419,58.8922,0.07615499115729249,0.7919185396109144,0.7815126050420169,0.21620498822478204,0.8346580507869866,Spring
Florida,2025-03-10,2025,3,Monday,0,0,14.7625,30.2,22.5,24.8,612009.0,77.74467161906419,61.2009,0.08771944311406912,0.7919185396109144,0.800420168067227,0.23192820726562957,0.8306396211102245,Spring
Florida,2025-03-11,2025,3,Tuesday,1,0,5.183333333333334,25.1,14.8,19.8,558390.0,77.74467161906419,55.839,0.030767452230351277,0.7919185396109144,0.6953781512605043,0.1954114107242338,0.839659046727878,Spring
Florida,2025-03-12,2025,3,Wednesday,2,0,9.104166666666666,25.7,14.4,20.3,575254.0,77.74467161906419,57.5254,0.05407838020841935,0.7919185396109144,0.7058823529411766,0.206896504755717,0.8257375896786322,Spring
Florida,2025-03-13,2025,3,Thursday,3,0,10.6375,25.5,15.9,21.4,583464.0,77.74467161906419,58.3464,0.06319466235074565,0.7919185396109144,0.7289915966386556,0.21248786042450715,0.8264296688660209,Spring
Florida,2025-03-14,2025,3,Friday,4,0,10.282608695652174,26.7,18.6,23.1,610178.0,77.74467161906419,61.0178,0.06108469109403285,0.7919185396109144,0.7647058823529413,0.2306812191743318,0.8366853197854172,Spring
Florida,2025-03-15,2025,3,Saturday,5,1,11.670833333333334,26.4,23.1,24.3,637319.0,77.74467161906419,63.7319,0.0693382437944873,0.7919185396109144,0.7899159663865547,0.24916538290230178,0.8365060300962163,Spring
Florida,2025-03-16,2025,3,Sunday,6,1,10.979166666666666,27.5,23.1,25.3,667133.0,77.74467161906419,66.7133,0.06522600782811185,0.7919185396109144,0.8109243697478993,0.26946997217261964,0.8428516633212019,Spring
Florida,2025-03-17,2025,3,Monday,0,0,7.883333333333333,26.6,21.2,23.9,569053.0,77.74467161906419,56.9053,0.04682003600270846,0.7919185396109144,0.7815126050420169,0.20267336267262714,0.8564200246982056,Spring
Florida,2025-03-18,2025,3,Tuesday,1,0,7.258333333333333,24.0,14.2,18.9,555444.0,77.74467161906419,55.5444,0.04310416012947763,0.7919185396109144,0.6764705882352943,0.19340506068766183,0.8254989364407469,Spring
Florida,2025-03-19,2025,3,Wednesday,2,0,7.212499999999999,25.5,15.6,20.7,579624.0,77.74467161906419,57.9624,0.042831662565440694,0.7919185396109144,0.7142857142857144,0.2098726587475091,0.8355180545268126,Spring
Florida,2025-03-20,2025,3,Thursday,3,0,6.595833333333334,28.4,15.9,22.1,583338.0,77.74467161906419,58.3338,0.03916533170385296,0.7919185396109144,0.7436974789915969,0.21240204911948066,0.8473175571422715,Spring
Florida,2025-03-21,2025,3,Friday,4,0,5.816666666666666,24.5,15.2,20.4,551257.0,77.74467161906419,55.1257,0.03453287311522518,0.7919185396109144,0.7079831932773111,0.1905535374007892,0.8421543667451792,Spring
Florida,2025-03-22,2025,3,Saturday,5,1,7.583333333333333,25.1,14.8,19.7,549882.0,77.74467161906419,54.9882,0.045036415583557664,0.7919185396109144,0.6932773109243698,0.18961710450863492,0.8304330116168025,Spring
Florida,2025-03-23,2025,3,Sunday,6,1,10.245833333333334,25.6,18.1,21.9,557688.0,77.74467161906419,55.7688,0.060866046803521,0.7919185396109144,0.7394957983193279,0.19493331916765758,0.8343909691218112,Spring
Florida,2025-03-24,2025,3,Monday,0,0,12.579166666666666,27.1,22.6,24.4,628173.0,77.74467161906419,62.8173,0.07473865006358277,0.7919185396109144,0.7920168067226893,0.24293657182474335,0.8346484368692377,Spring
Florida,2025-03-25,2025,3,Tuesday,1,0,13.9625,28.6,21.2,23.8,633396.0,77.74467161906419,63.3396,0.08296312199633367,0.7919185396109144,0.7794117647058825,0.24649365473072277,0.8243944559571048,Spring
Florida,2025-03-26,2025,3,Wednesday,2,0,7.7625,26.1,18.9,22.4,633604.0,77.74467161906419,63.3604,0.04610163333388384,0.7919185396109144,0.7500000000000001,0.24663531148822682,0.8391074910129676,Spring
Florida,2025-03-27,2025,3,Thursday,3,0,9.1,26.1,21.1,23.6,632331.0,77.74467161906419,63.2331,0.05405360770259781,0.7919185396109144,0.7752100840336137,0.24576834489061783,0.8423465982738942,Spring
Florida,2025-03-28,2025,3,Friday,4,0,15.81304347826087,24.9,22.0,23.7,621450.0,77.74467161906419,62.145,0.09396534577750844,0.7919185396109144,0.777310924369748,0.23835792576368656,0.8177306053103186,Spring
Florida,2025-03-29,2025,3,Saturday,5,1,11.420833333333334,26.2,22.7,24.1,619880.0,77.74467161906419,61.988,0.06785189344519497,0.7919185396109144,0.7857142857142859,0.23728868966137223,0.8380722252763644,Spring
Florida,2025-03-30,2025,3,Sunday,6,1,7.858333333333333,26.2,22.5,23.9,646714.0,77.74467161906419,64.6714,0.046671400967779234,0.7919185396109144,0.7815126050420169,0.2555637734636031,0.8477239996592937,Spring
Florida,2025-03-31,2025,3,Monday,0,0,5.445833333333333,27.0,21.4,24.0,710169.0,77.74467161906419,71.0169,0.032328120097108226,0.7919185396109144,0.7836134453781513,0.29877930013389287,0.8507768742881079,Spring
Florida,2025-04-01,2025,4,Tuesday,1,0,7.133333333333333,27.1,20.6,24.0,747795.0,75.69496452513528,74.7795,0.04236098495483146,0.7690595063517761,0.7836134453781513,0.3244041903158537,0.8284392207618624,Spring
Florida,2025-04-02,2025,4,Wednesday,2,0,8.049999999999999,27.5,24.1,25.7,775964.0,75.69496452513528,77.5964,0.04781093623557001,0.7690595063517761,0.8193277310924371,0.3435884653261034,0.8335016865991164,Spring
Florida,2025-04-03,2025,4,Thursday,3,0,8.741666666666667,28.1,24.3,25.9,788938.0,75.69496452513528,78.8938,0.05192317220194547,0.7690595063517761,0.8235294117647061,0.35242430557541926,0.830694557216344,Spring
Florida,2025-04-04,2025,4,Friday,4,0,8.4125,27.2,24.1,25.8,776291.0,75.69496452513528,77.6291,0.049966144242043896,0.7690595063517761,0.8214285714285715,0.34381116609391027,0.8327298156698779,Spring
Florida,2025-04-05,2025,4,Saturday,5,1,8.216666666666667,28.2,24.3,26.0,750325.0,75.69496452513528,75.0325,0.04880183646843157,0.7690595063517761,0.8256302521008404,0.3261272268374175,0.8378421737605652,Spring
Florida,2025-04-06,2025,4,Sunday,6,1,7.295833333333333,27.5,24.1,25.9,752919.0,75.69496452513528,75.2919,0.043327112681871484,0.7690595063517761,0.8235294117647061,0.327893850053598,0.840491194012781,Spring
Florida,2025-04-07,2025,4,Monday,0,0,7.095833333333334,27.9,24.3,25.8,761535.0,75.69496452513528,76.1535,0.042138032402437624,0.7690595063517761,0.8214285714285715,0.33376170881636247,0.8396076848762272,Spring
Florida,2025-04-08,2025,4,Tuesday,1,0,7.4125,27.5,23.2,25.0,641382.0,75.69496452513528,64.1382,0.04402074284487457,0.7690595063517761,0.8046218487394958,0.2519324569683547,0.8463729890452447,Spring
Florida,2025-04-09,2025,4,Wednesday,2,0,5.008333333333334,25.2,17.9,21.8,601927.0,75.69496452513528,60.1927,0.029727006985846648,0.7690595063517761,0.7373949579831934,0.22506194077930286,0.8379908352758599,Spring
Florida,2025-04-10,2025,4,Thursday,3,0,6.643478260869566,25.9,18.0,21.7,629383.0,75.69496452513528,62.9383,0.039448599922594904,0.7690595063517761,0.7352941176470589,0.2437606327698391,0.827716619171046,Spring
Florida,2025-04-11,2025,4,Friday,4,0,7.470833333333334,26.5,18.8,22.9,639200.0,75.69496452513528,63.92,0.04436755792637612,0.7690595063517761,0.7605042016806725,0.2504464230987688,0.8317171972932397,Spring
Florida,2025-04-12,2025,4,Saturday,5,1,8.054166666666667,28.4,17.8,23.1,565809.0,75.69496452513528,56.5809,0.04783570874139156,0.7690595063517761,0.7647058823529413,0.20046406208924647,0.8391190665685943,Spring
Florida,2025-04-13,2025,4,Sunday,6,1,7.770833333333333,26.9,16.3,22.1,571091.0,75.69496452513528,57.1091,0.046151178345526914,0.7690595063517761,0.7436974789915969,0.2040613264793256,0.832654574701296,Spring
Florida,2025-04-14,2025,4,Monday,0,0,8.42608695652174,26.4,21.2,23.7,637241.0,75.69496452513528,63.7241,0.05004692415233153,0.7690595063517761,0.777310924369748,0.24911226161823777,0.8337508878952787,Spring
Florida,2025-04-15,2025,4,Tuesday,1,0,9.679166666666667,27.8,20.6,24.1,656978.0,75.69496452513528,65.6978,0.05749698601179172,0.7690595063517761,0.7857142857142859,0.26255398961274584,0.8293550987650343,Spring
Florida,2025-04-16,2025,4,Wednesday,2,0,9.533333333333331,28.6,18.3,23.3,643964.0,75.69496452513528,64.3964,0.056629948308037845,0.7690595063517761,0.7689075630252102,0.25369090767929453,0.8258161835197879,Spring
Florida,2025-04-17,2025,4,Thursday,3,0,9.729166666666666,27.5,20.8,24.4,651534.0,75.69496452513528,65.1534,0.057794256081650175,0.7690595063517761,0.7920168067226893,0.25884639640191837,0.8318699208890206,Spring
Florida,2025-04-18,2025,4,Friday,4,0,8.525,27.2,22.6,24.6,679807.0,75.69496452513528,67.9807,0.05063500189922545,0.7690595063517761,0.7962184873949582,0.2781014997909201,0.8348273473944154,Spring
Florida,2025-04-19,2025,4,Saturday,5,1,10.254166666666666,27.2,23.5,25.3,683425.0,75.69496452513528,68.3425,0.06091559181516408,0.7690595063517761,0.8109243697478993,0.2805655101209667,0.8324703214769694,Spring
Florida,2025-04-20,2025,4,Sunday,6,1,8.525,28.4,23.8,25.5,682370.0,75.69496452513528,68.237,0.05063500189922545,0.7690595063517761,0.8151260504201681,0.2798470107018956,0.8408251876156484,Spring
Florida,2025-04-21,2025,4,Monday,0,0,12.029166666666669,27.5,23.4,25.3,722742.0,75.69496452513528,72.2742,0.07146867929513964,0.7690595063517761,0.8109243697478993,0.30734204249975144,0.8209984970211415,Spring
Florida,2025-04-22,2025,4,Tuesday,1,0,12.25,27.2,23.2,25.1,718025.0,75.69496452513528,71.8025,0.07278162210368119,0.7690595063517761,0.8067226890756305,0.3041295668980848,0.8192620385701358,Spring
Florida,2025-04-23,2025,4,Wednesday,2,0,13.304166666666667,28.3,23.5,25.5,740421.0,75.69496452513528,74.0421,0.07904906607653053,0.7690595063517761,0.8151260504201681,0.3193821858454933,0.8153517322443347,Spring
Florida,2025-04-24,2025,4,Thursday,3,0,14.0625,28.1,23.7,25.6,740868.0,75.69496452513528,74.0868,0.0835576621360506,0.7690595063517761,0.8172268907563027,0.3196866116657064,0.8130009380116692,Spring
Florida,2025-04-25,2025,4,Friday,4,0,9.045833333333333,27.5,23.7,25.5,743364.0,75.69496452513528,74.3364,0.053731565126917805,0.7690595063517761,0.8151260504201681,0.32138649275575515,0.8318581403965416,Spring
Florida,2025-04-26,2025,4,Saturday,5,1,8.5625,28.4,23.6,25.7,734139.0,75.69496452513528,73.4139,0.0508579544516193,0.7690595063517761,0.8193277310924371,0.3151038793520293,0.8362115542098018,Spring
Florida,2025-04-27,2025,4,Sunday,6,1,8.766666666666667,28.0,23.1,25.4,737540.0,75.69496452513528,73.754,0.052071807236874705,0.7690595063517761,0.8130252100840337,0.3174201035456414,0.8329229870764334,Spring
Florida,2025-04-28,2025,4,Monday,0,0,10.1625,28.0,23.3,25.4,766405.0,75.69496452513528,76.6405,0.060370596687090224,0.7690595063517761,0.8130252100840337,0.337078383859847,0.824134246865831,Spring
Florida,2025-04-29,2025,4,Tuesday,1,0,8.725,27.1,22.8,25.2,741582.0,75.69496452513528,74.1582,0.05182408217865931,0.7690595063517761,0.8088235294117648,0.32017287572752323,0.83123266005546,Spring
Florida,2025-04-30,2025,4,Wednesday,2,0,7.629166666666666,27.5,22.4,24.9,712637.0,75.69496452513528,71.2637,0.04530891314759459,0.7690595063517761,0.8025210084033615,0.30046011204504686,0.836748071006456,Spring
Florida,2025-05-01,2025,5,Thursday,3,0,11.220833333333331,27.5,23.5,25.4,718504.0,67.46572890281163,71.8504,0.06666281316576109,0.6772842613203487,0.8130252100840337,0.30445578606560614,0.7795911191165538,Spring
Florida,2025-05-02,2025,5,Friday,4,0,9.3125,28.5,23.2,25.5,724138.0,67.46572890281163,72.4138,0.055317005499496294,0.6772842613203487,0.8151260504201681,0.30829277727607673,0.7871983174277594,Spring
Florida,2025-05-03,2025,5,Saturday,5,1,7.079166666666667,27.7,22.8,25.3,716892.0,67.46572890281163,71.6892,0.04203894237915146,0.6772842613203487,0.8109243697478993,0.30335794619494966,0.7954533296506383,Spring
Florida,2025-05-04,2025,5,Sunday,6,1,7.304166666666667,28.4,24.8,25.8,697041.0,67.46572890281163,69.7041,0.043376657693514564,0.6772842613203487,0.8214285714285715,0.2898385794006557,0.8003050153989959,Spring
Florida,2025-05-05,2025,5,Monday,0,0,6.891666666666667,28.3,24.2,25.9,739486.0,67.46572890281163,73.9486,0.04092417961718221,0.6772842613203487,0.8235294117647061,0.31874541147882846,0.7978281588027468,Spring
Florida,2025-05-06,2025,5,Tuesday,1,0,5.708333333333333,29.4,22.6,25.9,781091.0,67.46572890281163,78.1091,0.03388878796386517,0.6772842613203487,0.8235294117647061,0.34708016819015786,0.7977960341644322,Spring
Florida,2025-05-07,2025,5,Wednesday,2,0,6.043478260869565,28.9,24.6,26.7,805752.0,67.46572890281163,80.5752,0.0358813590842933,0.6772842613203487,0.8403361344537816,0.3638753475017332,0.7992673218291678,Spring
Florida,2025-05-08,2025,5,Thursday,3,0,6.055,29.5,24.1,26.5,812687.0,67.46572890281163,81.2687,0.03594986044821721,0.6772842613203487,0.8361344537815126,0.36859837448870764,0.7970390357627221,Spring
Florida,2025-05-09,2025,5,Friday,4,0,5.695652173913044,29.4,24.7,26.9,803408.0,67.46572890281163,80.3408,0.033813393380930055,0.6772842613203487,0.8445378151260505,0.36227898481139903,0.8023056148101426,Spring
Florida,2025-05-10,2025,5,Saturday,5,1,5.729166666666667,29.6,25.7,27.6,736142.0,67.46572890281163,73.6142,0.03401265049297287,0.6772842613203487,0.8592436974789918,0.31646800668510927,0.8146815035325649,Spring
Florida,2025-05-11,2025,5,Sunday,6,1,6.279166666666666,30.4,25.9,27.9,718476.0,67.46572890281163,71.8476,0.037282621261415995,0.6772842613203487,0.8655462184873951,0.30443671688671137,0.8166031689788971,Spring
Florida,2025-05-12,2025,5,Monday,0,0,4.425,27.9,23.1,25.0,695991.0,67.46572890281163,69.5991,0.0262588561708312,0.6772842613203487,0.8046218487394958,0.28912348519210157,0.8062202517885507,Spring
Florida,2025-05-13,2025,5,Tuesday,1,0,2.558333333333333,27.8,21.9,24.7,733540.0,67.46572890281163,73.354,0.015160773562781785,0.6772842613203487,0.7983193277310925,0.31469593513210176,0.8072536869397732,Spring
Florida,2025-05-14,2025,5,Wednesday,2,0,4.395833333333333,29.0,21.1,25.0,765408.0,67.46572890281163,76.5408,0.02608544863008043,0.6772842613203487,0.8046218487394958,0.3363993848827722,0.7984743135885108,Spring
Florida,2025-05-15,2025,5,Thursday,3,0,5.879166666666666,29.0,22.2,25.8,819986.0,67.46572890281163,81.9986,0.03490446070254827,0.6772842613203487,0.8214285714285715,0.3735693008013141,0.7920170436001426,Spring
Florida,2025-05-16,2025,5,Friday,4,0,6.125,30.0,24.2,26.9,848471.0,67.46572890281163,84.8471,0.03636603854601906,0.6772842613203487,0.8445378151260505,0.39296878511623345,0.7955044901219974,Spring
Florida,2025-05-17,2025,5,Saturday,5,1,6.554166666666667,31.4,24.4,27.8,847563.0,67.46572890281163,84.7563,0.038917606645637565,0.6772842613203487,0.8634453781512607,0.39235039888636,0.8001982600456035,Spring
Florida,2025-05-18,2025,5,Sunday,6,1,6.733333333333333,31.0,25.8,28.2,863180.0,67.46572890281163,86.318,0.039982824395963734,0.6772842613203487,0.8718487394957984,0.4029862334149222,0.8005158674749167,Spring
Florida,2025-05-19,2025,5,Monday,0,0,6.420833333333333,31.3,25.5,28.2,899277.0,67.46572890281163,89.9277,0.03812488645934832,0.6772842613203487,0.8718487394957984,0.4275698102208075,0.7976637742154997,Spring
Florida,2025-05-20,2025,5,Tuesday,1,0,5.979166666666667,31.4,25.8,28.3,913086.0,67.46572890281163,91.3086,0.035499000842265205,0.6772842613203487,0.8739495798319329,0.43697432062644975,0.7985452038598148,Spring
Florida,2025-05-21,2025,5,Wednesday,2,0,8.570833333333333,32.0,24.5,28.1,911621.0,67.46572890281163,91.1621,0.050907499463262375,0.6772842613203487,0.8697478991596641,0.4359765939449909,0.7870649409582997,Spring
Florida,2025-05-22,2025,5,Thursday,3,0,9.420833333333333,33.2,25.0,28.3,860728.0,67.46572890281163,86.0728,0.0559610906508563,0.6772842613203487,0.8739495798319329,0.40131631817742236,0.7908644349165045,Spring
Florida,2025-05-23,2025,5,Friday,4,0,6.9625,31.2,24.4,27.5,854345.0,67.46572890281163,85.4345,0.04134531221614837,0.6772842613203487,0.8571428571428572,0.39696922643151644,0.7957194216254,Spring
Florida,2025-05-24,2025,5,Saturday,5,1,6.183333333333334,31.1,26.5,28.7,856620.0,67.46572890281163,85.662,0.03671285362752061,0.6772842613203487,0.8823529411764707,0.3985185972167171,0.8069271436319497,Spring
Florida,2025-05-25,2025,5,Sunday,6,1,7.454166666666667,31.5,27.0,29.0,837553.0,67.46572890281163,83.7553,0.04426846790308996,0.6772842613203487,0.888655462184874,0.385533167431477,0.8061569134082426,Spring
Florida,2025-05-26,2025,5,Monday,0,0,6.65,32.4,27.2,29.8,879756.0,67.46572890281163,87.9756,0.03948737427953296,0.6772842613203487,0.9054621848739497,0.4142751873206305,0.8101470578476453,Spring
Florida,2025-05-27,2025,5,Tuesday,1,0,5.570833333333333,32.0,26.0,29.2,912597.0,67.46572890281163,91.2597,0.03307129527175439,0.6772842613203487,0.892857142857143,0.43664129103789456,0.8065034396661036,Spring
Florida,2025-05-28,2025,5,Wednesday,2,0,5.15,31.9,27.0,29.4,904597.0,67.46572890281163,90.4597,0.03056927218377897,0.6772842613203487,0.8970588235294119,0.4311929542108152,0.8104709677564064,Spring
Florida,2025-05-29,2025,5,Thursday,3,0,5.645833333333333,32.0,26.3,29.2,895889.0,67.46572890281163,89.5889,0.033517200376542086,0.6772842613203487,0.892857142857143,0.42526243957453935,0.8080989837956005,Spring
Florida,2025-05-30,2025,5,Friday,4,0,4.856521739130435,32.5,27.1,29.5,872830.0,67.46572890281163,87.283,0.02882442612156623,0.6772842613203487,0.8991596638655462,0.4095582897125866,0.8159277352056723,Spring
Florida,2025-05-31,2025,5,Saturday,5,1,6.054166666666667,32.8,25.6,28.8,769404.0,67.46572890281163,76.9404,0.0359449059470529,0.6772842613203487,0.8844537815126052,0.33912082912789837,0.8180135785779397,Spring
Florida,2025-06-01,2025,6,Sunday,6,1,8.054166666666667,29.8,25.1,27.4,753797.0,57.43857060569134,75.3797,0.04783570874139156,0.5654579688284,0.8550420168067229,0.32849180502036995,0.7463053505276509,Summer
Florida,2025-06-02,2025,6,Monday,0,0,11.9625,30.0,23.9,26.5,747584.0,57.43857060569134,74.7584,0.07107231920199501,0.5654579688284,0.8361344537815126,0.32426049043203947,0.7252652523858043,Summer
Florida,2025-06-03,2025,6,Tuesday,1,0,2.9958333333333336,25.7,23.1,24.2,719972.0,57.43857060569134,71.9972,0.01776188667404337,0.5654579688284,0.7878151260504203,0.3054555558733752,0.7477815892185306,Summer
Florida,2025-06-04,2025,6,Wednesday,2,0,7.829166666666667,27.9,22.6,25.1,727632.0,57.43857060569134,72.7632,0.046497993427028456,0.5654579688284,0.8067226890756305,0.31067233838530367,0.7340886609849286,Summer
Florida,2025-06-05,2025,6,Thursday,3,0,15.0125,29.0,27.0,27.9,823558.0,57.43857060569134,82.3558,0.08920579346336147,0.5654579688284,0.8655462184873951,0.37600198319460504,0.7143815820355222,Summer
Florida,2025-06-06,2025,6,Friday,4,0,9.633333333333333,29.5,26.4,27.8,887178.0,57.43857060569134,88.7178,0.05722448844775478,0.5654579688284,0.8634453781512607,0.41932988181195335,0.7277501806738712,Summer
Florida,2025-06-07,2025,6,Saturday,5,1,14.783333333333331,29.7,24.0,27.3,890068.0,57.43857060569134,89.0068,0.08784330564317681,0.5654579688284,0.8529411764705883,0.42129809349073577,0.7035636969626391,Summer
Florida,2025-06-08,2025,6,Sunday,6,1,13.091666666666669,30.5,24.8,27.8,892115.0,57.43857060569134,89.2115,0.07778566827963206,0.5654579688284,0.8634453781512607,0.4226921866763647,0.7135150065270623,Summer
Florida,2025-06-09,2025,6,Monday,0,0,8.387500000000001,31.4,26.9,29.0,917609.0,57.43857060569134,91.7609,0.049817509207114676,0.5654579688284,0.888655462184874,0.4400546740600597,0.7376147614332272,Summer
Florida,2025-06-10,2025,6,Tuesday,1,0,4.804166666666666,29.6,26.0,27.9,885283.0,57.43857060569134,88.5283,0.028513154200591237,0.5654579688284,0.8655462184873951,0.418039307026039,0.7477605314722829,Summer
Florida,2025-06-11,2025,6,Wednesday,2,0,4.454166666666667,29.5,24.5,27.2,861163.0,57.43857060569134,86.1163,0.026432263711581975,0.5654579688284,0.8508403361344539,0.4016125714923948,0.7469853988446905,Summer
Florida,2025-06-12,2025,6,Thursday,3,0,6.316666666666666,31.5,24.1,27.9,863269.0,57.43857060569134,86.3269,0.037505573813809846,0.5654579688284,0.8655462184873951,0.40304684616212344,0.7442723323634707,Summer
Florida,2025-06-13,2025,6,Friday,4,0,10.025,31.2,27.3,29.4,894987.0,57.43857060569134,89.4987,0.05955310399497944,0.5654579688284,0.8970588235294119,0.4246481395972862,0.73649580858533,Summer
