state,date,pm25,electricity_mwh,year,month,green_percentage,day_name,day_of_week,is_weekend,temp_max,temp_min,temp_mean
Florida,2025-03-26,7.7625,633604.0,2025,3,77.74467161906419,Wednesday,2,False,26.1,18.9,22.4
Florida,2025-03-27,9.1,632331.0,2025,3,77.74467161906419,Thursday,3,False,26.1,21.1,23.6
Florida,2025-03-28,15.81304347826087,621450.0,2025,3,77.74467161906419,Friday,4,False,24.9,22.0,23.7
Florida,2025-03-29,11.420833333333334,619880.0,2025,3,77.74467161906419,Saturday,5,True,26.2,22.7,24.1
Florida,2025-03-30,7.858333333333333,646714.0,2025,3,77.74467161906419,Sunday,6,True,26.2,22.5,23.9
Florida,2025-03-31,5.445833333333333,710169.0,2025,3,77.74467161906419,Monday,0,False,27.0,21.4,24.0
Florida,2025-04-01,7.133333333333333,747795.0,2025,4,75.69496452513528,Tuesday,1,False,27.1,20.6,24.0
Florida,2025-04-02,8.049999999999999,775964.0,2025,4,75.69496452513528,Wednesday,2,False,27.5,24.1,25.7
Florida,2025-04-03,8.741666666666667,788938.0,2025,4,75.69496452513528,Thursday,3,False,28.1,24.3,25.9
Florida,2025-04-04,8.4125,776291.0,2025,4,75.69496452513528,Friday,4,False,27.2,24.1,25.8
Florida,2025-04-05,8.216666666666667,750325.0,2025,4,75.69496452513528,Saturday,5,True,28.2,24.3,26.0
Florida,2025-04-06,7.295833333333333,752919.0,2025,4,75.69496452513528,Sunday,6,True,27.5,24.1,25.9
Florida,2025-04-07,7.095833333333334,761535.0,2025,4,75.69496452513528,Monday,0,False,27.9,24.3,25.8
Florida,2025-04-08,7.4125,641382.0,2025,4,75.69496452513528,Tuesday,1,False,27.5,23.2,25.0
Florida,2025-04-09,5.008333333333334,601927.0,2025,4,75.69496452513528,Wednesday,2,False,25.2,17.9,21.8
Florida,2025-04-10,6.643478260869566,629383.0,2025,4,75.69496452513528,Thursday,3,False,25.9,18.0,21.7
Florida,2025-04-11,7.470833333333334,639200.0,2025,4,75.69496452513528,Friday,4,False,26.5,18.8,22.9
Florida,2025-04-12,8.054166666666667,565809.0,2025,4,75.69496452513528,Saturday,5,True,28.4,17.8,23.1
Florida,2025-04-13,7.770833333333333,571091.0,2025,4,75.69496452513528,Sunday,6,True,26.9,16.3,22.1
Florida,2025-04-14,8.42608695652174,637241.0,2025,4,75.69496452513528,Monday,0,False,26.4,21.2,23.7
Florida,2025-04-15,9.679166666666667,656978.0,2025,4,75.69496452513528,Tuesday,1,False,27.8,20.6,24.1
Florida,2025-04-16,9.533333333333331,643964.0,2025,4,75.69496452513528,Wednesday,2,False,28.6,18.3,23.3
Florida,2025-04-17,9.729166666666666,651534.0,2025,4,75.69496452513528,Thursday,3,False,27.5,20.8,24.4
Florida,2025-04-18,8.525,679807.0,2025,4,75.69496452513528,Friday,4,False,27.2,22.6,24.6
Florida,2025-04-19,10.254166666666666,683425.0,2025,4,75.69496452513528,Saturday,5,True,27.2,23.5,25.3
Florida,2025-04-20,8.525,682370.0,2025,4,75.69496452513528,Sunday,6,True,28.4,23.8,25.5
Florida,2025-04-21,12.029166666666669,722742.0,2025,4,75.69496452513528,Monday,0,False,27.5,23.4,25.3
Florida,2025-04-22,12.25,718025.0,2025,4,75.69496452513528,Tuesday,1,False,27.2,23.2,25.1
Florida,2025-04-23,13.304166666666667,740421.0,2025,4,75.69496452513528,Wednesday,2,False,28.3,23.5,25.5
Florida,2025-04-24,14.0625,740868.0,2025,4,75.69496452513528,Thursday,3,False,28.1,23.7,25.6
Florida,2025-04-25,9.045833333333333,743364.0,2025,4,75.69496452513528,Friday,4,False,27.5,23.7,25.5
Florida,2025-04-26,8.5625,734139.0,2025,4,75.69496452513528,Saturday,5,True,28.4,23.6,25.7
Florida,2025-04-27,8.766666666666667,737540.0,2025,4,75.69496452513528,Sunday,6,True,28.0,23.1,25.4
Florida,2025-04-28,10.1625,766405.0,2025,4,75.69496452513528,Monday,0,False,28.0,23.3,25.4
Florida,2025-04-29,8.725,741582.0,2025,4,75.69496452513528,Tuesday,1,False,27.1,22.8,25.2
Florida,2025-04-30,7.629166666666666,712637.0,2025,4,75.69496452513528,Wednesday,2,False,27.5,22.4,24.9
Florida,2025-05-01,11.220833333333331,718504.0,2025,5,67.46572890281163,Thursday,3,False,27.5,23.5,25.4
Florida,2025-05-02,9.3125,724138.0,2025,5,67.46572890281163,Friday,4,False,28.5,23.2,25.5
Florida,2025-05-03,7.079166666666667,716892.0,2025,5,67.46572890281163,Saturday,5,True,27.7,22.8,25.3
Florida,2025-05-04,7.304166666666667,697041.0,2025,5,67.46572890281163,Sunday,6,True,28.4,24.8,25.8
Florida,2025-05-05,6.891666666666667,739486.0,2025,5,67.46572890281163,Monday,0,False,28.3,24.2,25.9
Florida,2025-05-06,5.708333333333333,781091.0,2025,5,67.46572890281163,Tuesday,1,False,29.4,22.6,25.9
Florida,2025-05-07,6.043478260869565,805752.0,2025,5,67.46572890281163,Wednesday,2,False,28.9,24.6,26.7
Florida,2025-05-08,6.055,812687.0,2025,5,67.46572890281163,Thursday,3,False,29.5,24.1,26.5
Florida,2025-05-09,5.695652173913044,803408.0,2025,5,67.46572890281163,Friday,4,False,29.4,24.7,26.9
Florida,2025-05-10,5.729166666666667,736142.0,2025,5,67.46572890281163,Saturday,5,True,29.6,25.7,27.6
Florida,2025-05-11,6.279166666666666,718476.0,2025,5,67.46572890281163,Sunday,6,True,30.4,25.9,27.9
Florida,2025-05-12,4.425,695991.0,2025,5,67.46572890281163,Monday,0,False,27.9,23.1,25.0
Florida,2025-05-13,2.558333333333333,733540.0,2025,5,67.46572890281163,Tuesday,1,False,27.8,21.9,24.7
Florida,2025-05-14,4.395833333333333,765408.0,2025,5,67.46572890281163,Wednesday,2,False,29.0,21.1,25.0
Florida,2025-05-15,5.879166666666666,819986.0,2025,5,67.46572890281163,Thursday,3,False,29.0,22.2,25.8
Florida,2025-05-16,6.125,848471.0,2025,5,67.46572890281163,Friday,4,False,30.0,24.2,26.9
Florida,2025-05-17,6.554166666666667,847563.0,2025,5,67.46572890281163,Saturday,5,True,31.4,24.4,27.8
Florida,2025-05-18,6.733333333333333,863180.0,2025,5,67.46572890281163,Sunday,6,True,31.0,25.8,28.2
Florida,2025-05-19,6.420833333333333,899277.0,2025,5,67.46572890281163,Monday,0,False,31.3,25.5,28.2
Florida,2025-05-20,5.979166666666667,913086.0,2025,5,67.46572890281163,Tuesday,1,False,31.4,25.8,28.3
Florida,2025-05-21,8.570833333333333,911621.0,2025,5,67.46572890281163,Wednesday,2,False,32.0,24.5,28.1
Florida,2025-05-22,9.420833333333333,860728.0,2025,5,67.46572890281163,Thursday,3,False,33.2,25.0,28.3
Florida,2025-05-23,6.9625,854345.0,2025,5,67.46572890281163,Friday,4,False,31.2,24.4,27.5
Florida,2025-05-24,6.183333333333334,856620.0,2025,5,67.46572890281163,Saturday,5,True,31.1,26.5,28.7
Florida,2025-05-25,7.454166666666667,837553.0,2025,5,67.46572890281163,Sunday,6,True,31.5,27.0,29.0
Florida,2025-05-26,6.65,879756.0,2025,5,67.46572890281163,Monday,0,False,32.4,27.2,29.8
Florida,2025-05-27,5.570833333333333,912597.0,2025,5,67.46572890281163,Tuesday,1,False,32.0,26.0,29.2
Florida,2025-05-28,5.15,904597.0,2025,5,67.46572890281163,Wednesday,2,False,31.9,27.0,29.4
Florida,2025-05-29,5.645833333333333,895889.0,2025,5,67.46572890281163,Thursday,3,False,32.0,26.3,29.2
Florida,2025-05-30,4.856521739130435,872830.0,2025,5,67.46572890281163,Friday,4,False,32.5,27.1,29.5
Florida,2025-05-31,6.054166666666667,769404.0,2025,5,67.46572890281163,Saturday,5,True,32.8,25.6,28.8
Florida,2025-06-01,8.054166666666667,753797.0,2025,6,57.43857060569134,Sunday,6,True,29.8,25.1,27.4
Florida,2025-06-02,11.9625,747584.0,2025,6,57.43857060569134,Monday,0,False,30.0,23.9,26.5
Florida,2025-06-03,2.9958333333333336,719972.0,2025,6,57.43857060569134,Tuesday,1,False,25.7,23.1,24.2
Florida,2025-06-04,7.829166666666667,727632.0,2025,6,57.43857060569134,Wednesday,2,False,27.9,22.6,25.1
Florida,2025-06-05,15.0125,823558.0,2025,6,57.43857060569134,Thursday,3,False,29.0,27.0,27.9
Florida,2025-06-06,9.633333333333333,887178.0,2025,6,57.43857060569134,Friday,4,False,29.5,26.4,27.8
Florida,2025-06-07,14.783333333333331,890068.0,2025,6,57.43857060569134,Saturday,5,True,29.7,24.0,27.3
Florida,2025-06-08,13.091666666666669,892115.0,2025,6,57.43857060569134,Sunday,6,True,30.5,24.8,27.8
Florida,2025-06-09,8.387500000000001,917609.0,2025,6,57.43857060569134,Monday,0,False,31.4,26.9,29.0
Florida,2025-06-10,4.804166666666666,885283.0,2025,6,57.43857060569134,Tuesday,1,False,29.6,26.0,27.9
Florida,2025-06-11,4.454166666666667,861163.0,2025,6,57.43857060569134,Wednesday,2,False,29.5,24.5,27.2
Florida,2025-06-12,6.316666666666666,863269.0,2025,6,57.43857060569134,Thursday,3,False,31.5,24.1,27.9
Florida,2025-06-13,10.025,894987.0,2025,6,57.43857060569134,Friday,4,False,31.2,27.3,29.4
Florida,2025-06-14,6.479166666666667,890456.0,2025,6,57.43857060569134,Saturday,5,True,31.1,27.0,29.3
Florida,2025-06-15,4.904166666666667,872454.0,2025,6,57.43857060569134,Sunday,6,True,30.4,25.8,28.8
Florida,2025-06-16,4.554166666666666,909096.0,2025,6,57.43857060569134,Monday,0,False,31.0,27.1,28.9
Florida,2025-06-17,5.208333333333333,922399.0,2025,6,57.43857060569134,Tuesday,1,False,31.2,27.3,29.3
Florida,2025-06-18,5.625,926894.0,2025,6,57.43857060569134,Wednesday,2,False,31.1,25.3,28.6
Florida,2025-06-19,5.4,890246.0,2025,6,57.43857060569134,Thursday,3,False,31.7,26.0,28.6
Florida,2025-06-20,3.869565217391304,859759.0,2025,6,57.43857060569134,Friday,4,False,31.5,24.9,28.6
Florida,2025-06-21,4.5,864360.0,2025,6,57.43857060569134,Saturday,5,True,31.1,27.5,29.0
Florida,2025-06-22,4.008333333333334,864186.0,2025,6,57.43857060569134,Sunday,6,True,30.9,26.0,28.5
Florida,2025-06-23,5.470833333333334,900684.0,2025,6,57.43857060569134,Monday,0,False,31.7,25.3,28.8
Florida,2025-06-24,3.908333333333333,904825.0,2025,6,57.43857060569134,Tuesday,1,False,30.2,27.2,28.8
Florida,2025-06-25,3.3166666666666664,888006.0,2025,6,57.43857060569134,Wednesday,2,False,29.1,23.2,27.2
Florida,2025-06-26,3.5666666666666664,846128.0,2025,6,57.43857060569134,Thursday,3,False,27.7,22.1,25.2
Florida,2025-06-27,9.41304347826087,841572.0,2025,6,57.43857060569134,Friday,4,False,28.2,25.0,27.0
Florida,2025-06-28,14.0125,825042.0,2025,6,57.43857060569134,Saturday,5,True,30.5,25.0,27.7
Florida,2025-06-29,12.791666666666666,774256.0,2025,6,57.43857060569134,Sunday,6,True,29.7,25.6,27.5
Florida,2025-06-30,9.479166666666666,794919.0,2025,6,57.43857060569134,Monday,0,False,29.4,23.1,26.6
Florida,2025-07-01,6.070833333333333,819017.0,2025,7,73.75319790891727,Tuesday,1,False,29.5,22.8,26.5
Florida,2025-07-02,7.504166666666666,811264.0,2025,7,73.75319790891727,Wednesday,2,False,29.8,23.5,26.7
Florida,2025-07-03,7.316666666666666,791425.0,2025,7,73.75319790891727,Thursday,3,False,30.2,24.1,26.8
Florida,2025-07-04,6.658333333333334,778311.0,2025,7,73.75319790891727,Friday,4,False,28.5,24.9,26.4
Florida,2025-07-05,7.1375,795279.0,2025,7,73.75319790891727,Saturday,5,True,28.9,25.0,26.4
Florida,2025-07-06,7.683333333333334,818519.0,2025,7,73.75319790891727,Sunday,6,True,29.6,24.5,26.9
Florida,2025-07-07,9.195833333333333,895153.0,2025,7,73.75319790891727,Monday,0,False,31.5,23.6,27.4
Florida,2025-07-08,12.720833333333331,918481.0,2025,7,73.75319790891727,Tuesday,1,False,31.9,25.1,28.3
Florida,2025-07-09,8.637500000000001,903716.0,2025,7,73.75319790891727,Wednesday,2,False,31.8,25.1,28.6
Florida,2025-07-10,11.175,911623.0,2025,7,73.75319790891727,Thursday,3,False,29.0,25.5,27.6
Florida,2025-07-11,9.879166666666666,908101.0,2025,7,73.75319790891727,Friday,4,False,30.6,25.4,27.4
Florida,2025-07-12,6.3375,856500.0,2025,7,73.75319790891727,Saturday,5,True,32.0,24.7,28.0
Florida,2025-07-13,5.916666666666667,850827.0,2025,7,73.75319790891727,Sunday,6,True,31.0,25.7,28.5
Florida,2025-07-14,3.991666666666666,822907.0,2025,7,73.75319790891727,Monday,0,False,30.0,24.5,26.4
Florida,2025-07-15,4.808333333333334,813324.0,2025,7,73.75319790891727,Tuesday,1,False,28.8,24.3,26.5
Florida,2025-07-16,5.320833333333334,867763.0,2025,7,73.75319790891727,Wednesday,2,False,29.8,25.1,27.6
Florida,2025-07-17,5.920833333333333,906722.0,2025,7,73.75319790891727,Thursday,3,False,30.2,24.5,27.3
Florida,2025-07-18,8.854166666666666,958477.0,2025,7,73.75319790891727,Friday,4,False,31.0,24.6,28.9
Florida,2025-07-19,10.754166666666668,962159.0,2025,7,73.75319790891727,Saturday,5,True,32.0,27.6,29.5
Florida,2025-07-20,9.470833333333331,959888.0,2025,7,73.75319790891727,Sunday,6,True,32.8,27.8,30.0
Florida,2025-07-21,5.391666666666667,970466.0,2025,7,73.75319790891727,Monday,0,False,32.8,26.8,29.8
Florida,2025-07-22,4.0625,908796.0,2025,7,73.75319790891727,Tuesday,1,False,32.2,25.5,28.8
Florida,2025-07-23,3.4545454545454546,861256.0,2025,7,73.75319790891727,Wednesday,2,False,29.6,25.6,27.5
Florida,2025-07-24,7.025,898186.0,2025,7,73.75319790891727,Thursday,3,False,30.0,26.6,28.3
Florida,2025-07-25,16.879166666666666,936749.0,2025,7,73.75319790891727,Friday,4,False,32.0,27.2,29.6
Florida,2025-07-26,13.041666666666666,943569.0,2025,7,73.75319790891727,Saturday,5,True,32.5,27.0,29.7
Florida,2025-07-27,14.170833333333334,974648.0,2025,7,73.75319790891727,Sunday,6,True,32.5,26.5,29.7
Florida,2025-07-28,13.883333333333333,1017486.0,2025,7,73.75319790891727,Monday,0,False,32.3,26.6,29.3
Florida,2025-07-29,9.404166666666669,1007612.0,2025,7,73.75319790891727,Tuesday,1,False,32.5,26.2,29.1
Florida,2025-07-30,7.291666666666667,999837.0,2025,7,73.75319790891727,Wednesday,2,False,33.3,26.4,30.1
Florida,2025-07-31,6.945,1013587.0,2025,7,73.75319790891727,Thursday,3,False,33.5,26.3,30.0
Florida,2025-08-01,5.78695652173913,990225.0,2025,8,59.77656836294122,Friday,4,False,33.5,27.3,30.3
Florida,2025-08-02,7.683333333333334,943702.0,2025,8,59.77656836294122,Saturday,5,True,33.3,25.5,29.6
Florida,2025-08-03,5.654166666666666,930584.0,2025,8,59.77656836294122,Sunday,6,True,33.0,26.3,29.8
Florida,2025-08-04,5.0375000000000005,946846.0,2025,8,59.77656836294122,Monday,0,False,33.4,26.2,29.4
Florida,2025-08-05,5.625,931171.0,2025,8,59.77656836294122,Tuesday,1,False,34.1,25.2,29.6
Florida,2025-08-06,5.195833333333334,916636.0,2025,8,59.77656836294122,Wednesday,2,False,33.5,26.3,29.9
Florida,2025-08-07,4.9,883324.0,2025,8,59.77656836294122,Thursday,3,False,29.1,26.0,27.7
Florida,2025-08-08,4.325,852398.0,2025,8,59.77656836294122,Friday,4,False,29.4,24.5,27.0
Florida,2025-08-09,4.829166666666667,796249.0,2025,8,59.77656836294122,Saturday,5,True,28.3,24.1,26.6
Florida,2025-08-10,4.391666666666667,799455.0,2025,8,59.77656836294122,Sunday,6,True,29.7,23.9,27.1
Florida,2025-08-11,4.358333333333333,896374.0,2025,8,59.77656836294122,Monday,0,False,31.1,25.8,28.5
Florida,2025-08-12,4.370833333333334,948445.0,2025,8,59.77656836294122,Tuesday,1,False,32.0,27.1,29.4
Florida,2025-08-13,3.6125,961409.0,2025,8,59.77656836294122,Wednesday,2,False,32.9,25.8,29.9
Florida,2025-08-14,3.8083333333333336,979302.0,2025,8,59.77656836294122,Thursday,3,False,33.2,26.4,30.1
Florida,2025-08-15,4.086956521739131,978919.0,2025,8,59.77656836294122,Friday,4,False,33.3,26.8,30.4
Florida,2025-08-16,4.033333333333333,952275.0,2025,8,59.77656836294122,Saturday,5,True,33.8,27.0,30.3
Florida,2025-08-17,3.483333333333333,921624.0,2025,8,59.77656836294122,Sunday,6,True,34.0,26.8,29.8
Florida,2025-08-18,5.55,952441.0,2025,8,59.77656836294122,Monday,0,False,33.9,26.2,29.6
Florida,2025-08-19,5.020833333333333,933884.0,2025,8,59.77656836294122,Tuesday,1,False,34.4,25.8,29.8
Florida,2025-08-20,4.7625,933929.0,2025,8,59.77656836294122,Wednesday,2,False,34.5,24.8,28.5
Florida,2025-08-21,5.3500000000000005,913713.0,2025,8,59.77656836294122,Thursday,3,False,33.8,25.5,29.0
Florida,2025-08-22,3.3208333333333333,853410.0,2025,8,59.77656836294122,Friday,4,False,34.2,26.0,29.1
Florida,2025-08-23,6.591666666666666,761488.0,2025,8,59.77656836294122,Saturday,5,True,31.5,24.8,27.5
Florida,2025-08-24,2.8083333333333336,778890.0,2025,8,59.77656836294122,Sunday,6,True,31.6,24.5,27.3
Florida,2025-08-25,6.083333333333333,846086.0,2025,8,59.77656836294122,Monday,0,False,31.3,24.2,27.5
Florida,2025-08-26,7.320833333333333,854163.0,2025,8,59.77656836294122,Tuesday,1,False,31.8,24.8,28.4
Florida,2025-08-27,5.120833333333334,872468.0,2025,8,59.77656836294122,Wednesday,2,False,32.9,24.6,27.9
Florida,2025-08-28,8.629166666666666,893276.0,2025,8,59.77656836294122,Thursday,3,False,33.5,26.8,29.7
Florida,2025-08-29,7.712499999999999,864697.0,2025,8,59.77656836294122,Friday,4,False,33.7,24.2,28.3
Florida,2025-08-30,6.308333333333334,832177.0,2025,8,59.77656836294122,Saturday,5,True,33.1,25.6,27.8
Florida,2025-08-31,6.679166666666667,790914.0,2025,8,59.77656836294122,Sunday,6,True,31.6,25.5,27.7
Florida,2025-09-01,3.533333333333333,823258.0,2025,9,71.37013555345334,Monday,0,False,31.2,24.7,27.0
Florida,2025-09-02,3.2541666666666664,861067.0,2025,9,71.37013555345334,Tuesday,1,False,32.2,24.6,27.8
Florida,2025-09-03,3.329166666666667,837935.0,2025,9,71.37013555345334,Wednesday,2,False,29.8,25.0,26.9
Florida,2025-09-04,3.3708333333333336,837916.0,2025,9,71.37013555345334,Thursday,3,False,29.8,24.9,26.4
Florida,2025-09-05,3.2541666666666664,844128.0,2025,9,71.37013555345334,Friday,4,False,28.7,24.1,26.1
Florida,2025-09-06,3.3625000000000003,826482.0,2025,9,71.37013555345334,Saturday,5,True,28.7,24.8,26.7
Florida,2025-09-07,6.058333333333334,821489.0,2025,9,71.37013555345334,Sunday,6,True,30.2,26.2,27.6
Florida,2025-09-08,6.570833333333333,800591.0,2025,9,71.37013555345334,Monday,0,False,30.9,25.8,27.6
Florida,2025-09-09,6.9750000000000005,764292.0,2025,9,71.37013555345334,Tuesday,1,False,29.9,24.4,26.2
Florida,2025-09-10,3.920833333333333,784008.0,2025,9,71.37013555345334,Wednesday,2,False,30.5,24.8,27.1
Florida,2025-09-11,4.561111111111111,803192.0,2025,9,71.37013555345334,Thursday,3,False,30.4,25.0,26.6
Florida,2025-09-12,4.209090909090909,769531.0,2025,9,71.37013555345334,Friday,4,False,29.8,24.0,25.6
Florida,2025-09-13,3.975,761950.0,2025,9,71.37013555345334,Saturday,5,True,28.5,23.1,25.4
Florida,2025-09-14,3.7125,770953.0,2025,9,71.37013555345334,Sunday,6,True,29.9,22.5,25.8
Florida,2025-09-15,5.25,801747.0,2025,9,71.37013555345334,Monday,0,False,29.3,23.8,25.9
Florida,2025-09-16,3.929166666666666,815940.0,2025,9,71.37013555345334,Tuesday,1,False,30.2,23.5,26.4
Florida,2025-09-17,7.495833333333334,761074.0,2025,9,71.37013555345334,Wednesday,2,False,27.6,24.2,26.2
Florida,2025-09-18,4.883333333333334,778345.0,2025,9,71.37013555345334,Thursday,3,False,28.2,23.6,25.4
Florida,2025-09-19,3.869565217391304,822105.0,2025,9,71.37013555345334,Friday,4,False,29.8,23.6,26.0
Florida,2025-09-20,4.445833333333334,819945.0,2025,9,71.37013555345334,Saturday,5,True,29.9,24.9,26.6
Florida,2025-09-21,5.569565217391304,807404.0,2025,9,71.37013555345334,Sunday,6,True,29.1,25.2,26.6
Florida,2025-09-22,3.9130434782608696,839430.0,2025,9,71.37013555345334,Monday,0,False,29.5,25.2,26.9
Florida,2025-09-23,3.908333333333333,830632.0,2025,9,71.37013555345334,Tuesday,1,False,29.9,24.2,26.3
Florida,2025-09-24,3.7541666666666655,861090.0,2025,9,71.37013555345334,Wednesday,2,False,29.5,25.4,26.8
Florida,2025-09-25,4.104166666666667,860506.0,2025,9,71.37013555345334,Thursday,3,False,29.6,25.3,26.8
Florida,2025-09-26,3.2545454545454544,850589.0,2025,9,71.37013555345334,Friday,4,False,30.0,25.2,27.6
Florida,2025-09-27,3.7125,814241.0,2025,9,71.37013555345334,Saturday,5,True,29.8,25.0,27.5
Florida,2025-09-28,3.7916666666666665,818720.0,2025,9,71.37013555345334,Sunday,6,True,29.2,24.8,27.3
Florida,2025-09-29,4.158333333333333,821789.0,2025,9,71.37013555345334,Monday,0,False,30.0,23.9,26.6
Florida,2025-09-30,4.566666666666666,806583.0,2025,9,71.37013555345334,Tuesday,1,False,32.0,23.6,27.3
Florida,2025-10-01,6.75,807811.0,2025,10,78.98687286040531,Wednesday,2,False,32.3,24.3,27.6
Florida,2025-10-02,5.679166666666667,774327.0,2025,10,78.98687286040531,Thursday,3,False,30.9,23.6,26.5
Florida,2025-10-03,7.212499999999999,759355.0,2025,10,78.98687286040531,Friday,4,False,29.7,22.9,26.4
Florida,2025-10-04,6.254166666666666,752386.0,2025,10,78.98687286040531,Saturday,5,True,30.0,24.5,26.6
Florida,2025-10-05,6.304166666666667,783124.0,2025,10,78.98687286040531,Sunday,6,True,30.0,24.9,27.2
Florida,2025-10-06,4.108333333333333,804541.0,2025,10,78.98687286040531,Monday,0,False,29.0,24.3,26.1
Florida,2025-10-07,4.8125,811007.0,2025,10,78.98687286040531,Tuesday,1,False,30.3,24.9,26.2
Florida,2025-10-08,6.3,820672.0,2025,10,78.98687286040531,Wednesday,2,False,29.0,25.5,27.1
Florida,2025-10-09,4.51875,793944.0,2025,10,78.98687286040531,Thursday,3,False,28.2,24.6,26.3
Florida,2025-10-10,4.3375,710415.0,2025,10,78.98687286040531,Friday,4,False,26.5,23.8,25.0
Florida,2025-10-11,3.2125,656548.0,2025,10,78.98687286040531,Saturday,5,True,28.4,23.2,25.1
Florida,2025-10-12,3.3000000000000003,660252.0,2025,10,78.98687286040531,Sunday,6,True,28.4,21.4,24.2
Florida,2025-10-13,3.3434782608695657,700435.0,2025,10,78.98687286040531,Monday,0,False,29.0,23.6,25.5
Florida,2025-10-14,3.7625,712692.0,2025,10,78.98687286040531,Tuesday,1,False,29.2,24.0,26.4
Florida,2025-10-15,3.127272727272727,705612.0,2025,10,78.98687286040531,Wednesday,2,False,29.6,23.4,26.1
Florida,2025-10-16,2.829166666666667,712350.0,2025,10,78.98687286040531,Thursday,3,False,29.0,21.5,25.1
Florida,2025-10-17,4.129166666666666,702856.0,2025,10,78.98687286040531,Friday,4,False,28.5,24.0,26.0
Florida,2025-10-18,3.2875,662359.0,2025,10,78.98687286040531,Saturday,5,True,29.2,24.3,26.4
Florida,2025-10-19,3.679166666666666,706020.0,2025,10,78.98687286040531,Sunday,6,True,29.6,25.7,27.1
Florida,2025-10-20,3.3208333333333333,732595.0,2025,10,78.98687286040531,Monday,0,False,29.4,24.0,26.1
Florida,2025-10-21,3.8875,754638.0,2025,10,78.98687286040531,Tuesday,1,False,29.5,24.2,26.4
Florida,2025-10-22,3.8125,742531.0,2025,10,78.98687286040531,Wednesday,2,False,29.6,24.6,26.8
Florida,2025-10-23,5.333333333333333,708369.0,2025,10,78.98687286040531,Thursday,3,False,29.9,24.2,27.0
Florida,2025-10-24,5.516666666666667,686466.0,2025,10,78.98687286040531,Friday,4,False,29.8,26.0,27.7
Florida,2025-10-25,4.45,684294.0,2025,10,78.98687286040531,Saturday,5,True,28.1,24.5,26.6
Florida,2025-10-26,5.086956521739131,711611.0,2025,10,78.98687286040531,Sunday,6,True,28.0,24.2,26.1
Florida,2025-10-27,4.116666666666666,753531.0,2025,10,78.98687286040531,Monday,0,False,29.2,22.8,26.7
Florida,2025-10-28,3.3000000000000003,689582.0,2025,10,78.98687286040531,Tuesday,1,False,29.1,23.2,25.9
Florida,2025-10-29,4.183333333333334,661424.0,2025,10,78.98687286040531,Wednesday,2,False,28.1,23.9,25.5
Florida,2025-10-30,4.3500000000000005,586735.0,2025,10,78.98687286040531,Thursday,3,False,25.5,20.4,23.1
Florida,2025-10-31,3.6208333333333336,546507.0,2025,10,78.98687286040531,Friday,4,False,25.9,17.1,20.7
Florida,2025-11-01,9.191666666666666,547283.0,2025,11,77.94677493367045,Saturday,5,True,26.0,17.0,21.0
Florida,2025-11-02,4.970833333333333,590442.0,2025,11,77.94677493367045,Sunday,6,True,28.2,20.5,24.2
Florida,2025-11-03,6.525,607939.0,2025,11,77.94677493367045,Monday,0,False,28.6,21.9,24.9
Florida,2025-11-04,6.441666666666666,595188.0,2025,11,77.94677493367045,Tuesday,1,False,26.0,22.6,24.4
Florida,2025-11-05,6.733333333333333,624964.0,2025,11,77.94677493367045,Wednesday,2,False,28.4,24.5,25.5
Florida,2025-11-06,7.208695652173914,620469.0,2025,11,77.94677493367045,Thursday,3,False,28.0,22.0,25.1
Florida,2025-11-07,5.270833333333333,667308.0,2025,11,77.94677493367045,Friday,4,False,29.6,24.1,26.6
Florida,2025-11-08,5.958333333333333,657653.0,2025,11,77.94677493367045,Saturday,5,True,29.1,23.1,26.3
Florida,2025-11-09,5.0625,662158.0,2025,11,77.94677493367045,Sunday,6,True,29.6,23.8,26.4
Florida,2025-11-10,5.2625,598499.0,2025,11,77.94677493367045,Monday,0,False,27.9,21.8,24.9
Florida,2025-11-11,3.6875,626055.0,2025,11,77.94677493367045,Tuesday,1,False,20.2,9.6,15.3
Florida,2025-11-12,3.3000000000000003,619952.0,2025,11,77.94677493367045,Wednesday,2,False,24.0,13.4,18.4
Florida,2025-11-13,4.140909090909091,585239.0,2025,11,77.94677493367045,Thursday,3,False,24.6,17.2,20.9
Florida,2025-11-14,4.90625,569602.0,2025,11,77.94677493367045,Friday,4,False,26.1,17.6,21.4
Florida,2025-11-15,8.5,563948.0,2025,11,77.94677493367045,Saturday,5,True,26.8,18.4,22.6
Florida,2025-11-16,7.107142857142857,519958.0,2025,11,77.94677493367045,Sunday,6,True,27.8,18.1,23.0
Florida,2025-11-17,4.64,588260.0,2025,11,77.94677493367045,Monday,0,False,27.5,17.2,22.0
Florida,2025-11-18,14.12857142857143,605897.0,2025,11,77.94677493367045,Tuesday,1,False,27.4,19.0,23.1
Florida,2025-11-19,16.5,623200.0,2025,11,77.94677493367045,Wednesday,2,False,28.4,23.2,25.4
Florida,2025-11-20,6.720000000000001,627602.0,2025,11,77.94677493367045,Thursday,3,False,27.4,21.4,24.5
Florida,2025-11-21,6.479166666666667,625746.0,2025,11,77.94677493367045,Friday,4,False,27.3,20.8,24.2
Florida,2025-11-22,6.804166666666667,613938.0,2025,11,77.94677493367045,Saturday,5,True,28.1,19.6,23.9
Florida,2025-11-23,7.841666666666666,610406.0,2025,11,77.94677493367045,Sunday,6,True,28.5,18.6,23.6
