state,date,year,month,day_name,day_of_week,is_weekend,pm25,temp_max,temp_min,temp_mean,electricity_mwh,green_percentage,electricity_scaled,pm25_norm,green_norm,temp_norm,QoL,electricity_norm
Florida,2024-06-27,2024,6,Thursday,3,0,3.5875,15.6,7.4,10.5,906711.0,63.916990691374885,90.6711,0.021279582500701888,0.6377075212858915,0.593103448275862,0.6839395679799576,0.4326326772173709
Florida,2024-06-28,2024,6,Friday,4,0,5.591666666666666,13.0,7.8,10.5,875319.0,63.916990691374885,87.5319,0.03319515780086208,0.6377075212858915,0.593103448275862,0.679360023161227,0.4112534035079117
Florida,2024-06-29,2024,6,Saturday,5,1,6.554166666666667,8.7,3.8,6.4,848944.0,63.916990691374885,84.8944,0.038917606645637565,0.6377075212858915,0.5224137931034483,0.6538676127102778,0.39329091803113453
Florida,2024-06-30,2024,6,Sunday,6,1,8.208333333333334,11.4,1.5,5.7,803187.0,63.916990691374885,80.3187,0.0487522914567885,0.6377075212858915,0.5103448275862068,0.6482371940016826,0.36212847450655095
Florida,2024-07-01,2024,7,Monday,0,0,5.128571428571429,15.8,6.8,9.8,869711.0,55.96932480562744,86.9711,0.030441870725268196,0.5490724380815982,0.5810344827586207,0.6314074059623594,0.40743411939212903
Florida,2024-07-02,2024,7,Tuesday,1,0,6.020833333333333,16.4,5.2,9.8,918916.0,55.96932480562744,91.8916,0.035746725900480586,0.5490724380815982,0.5810344827586207,0.621871254388829,0.4409447960891838
Florida,2024-07-03,2024,7,Wednesday,2,0,10.504166666666666,11.2,5.5,8.9,943723.0,55.96932480562744,94.3723,0.06240194216445641,0.5490724380815982,0.5655172413793103,0.5949425276482733,0.4578394075478534
Florida,2024-07-04,2024,7,Thursday,3,0,9.983333333333333,13.0,0.5,5.7,921978.0,55.96932480562744,92.1978,0.05930537893676405,0.5490724380815982,0.5103448275862068,0.5804546224453297,0.4430301470097484
Florida,2024-07-05,2024,7,Friday,4,0,12.708333333333334,9.9,0.9,4.8,921706.0,55.96932480562744,92.1706,0.07550659774405048,0.5490724380815982,0.49482758620689654,0.5637878855270305,0.44284490355762773
Florida,2024-07-06,2024,7,Saturday,5,1,6.379166666666666,9.1,-1.1,3.7,902236.0,55.96932480562744,90.2236,0.03787716140113293,0.5490724380815982,0.4758620689655172,0.5857153498618534,0.4295850138047234
Florida,2024-07-07,2024,7,Sunday,6,1,5.654166666666666,9.7,1.3,5.1,937389.0,55.96932480562744,93.7389,0.03356674538818517,0.5490724380815982,0.5,0.5929596850921098,0.4535256868650134
Florida,2024-07-08,2024,7,Monday,0,0,7.179166666666667,7.4,-0.2,3.7,959745.0,55.96932480562744,95.9745,0.0426334825188684,0.5490724380815982,0.4758620689655172,0.575576113586938,0.46875106412828654
Florida,2024-07-09,2024,7,Tuesday,1,0,11.3125,9.6,-0.8,3.7,898413.0,55.96932480562744,89.8413,0.06720780829383495,0.5490724380815982,0.4758620689655172,0.5657267608157636,0.4269813898434829
Florida,2024-07-10,2024,7,Wednesday,2,0,17.016666666666666,9.4,1.6,5.5,895126.0,55.96932480562744,89.5126,0.10112136876352165,0.5490724380815982,0.506896551724138,0.5532953402321108,0.4247428044496567
Florida,2024-07-11,2024,7,Thursday,3,0,21.695833333333336,8.9,-1.7,3.2,834869.0,55.96932480562744,83.4869,0.12894089280110982,0.5490724380815982,0.4672413793103448,0.5272376499710568,0.38370525042599185
Florida,2024-07-12,2024,7,Friday,4,0,18.829166666666666,11.4,-1.2,3.9,871284.0,55.96932480562744,87.1284,0.11189740879589107,0.5490724380815982,0.47931034482758617,0.5390008664580219,0.4085053986207535
Florida,2024-07-13,2024,7,Saturday,5,1,12.516666666666666,10.9,-2.2,3.3,882973.0,55.96932480562744,88.2973,0.07436706247625968,0.5490724380815982,0.4689655172413793,0.5601659328296423,0.4164660997672198
Florida,2024-07-14,2024,7,Sunday,6,1,11.6625,10.8,-1.3,3.6,889337.0,55.96932480562744,88.9337,0.06928869878284422,0.5490724380815982,0.47413793103448276,0.5647526394061632,0.42080025171316143
Florida,2024-07-15,2024,7,Monday,0,0,10.9375,14.3,0.6,6.2,904061.0,55.96932480562744,90.4061,0.06497828276989645,0.5490724380815982,0.5189655172413793,0.5816310875730563,0.4308279156434009
Florida,2024-07-16,2024,7,Tuesday,1,0,7.233333333333333,16.5,4.1,9.5,896262.0,55.96932480562744,89.6262,0.0429555250945484,0.5490724380815982,0.5758620689655172,0.6177327677202338,0.42551646827910194
Florida,2024-07-17,2024,7,Wednesday,2,0,7.554166666666667,16.3,9.9,12.9,893798.0,55.96932480562744,89.3798,0.04486300804280689,0.5490724380815982,0.6344827586206896,0.6371238144613319,0.4238383805363615
Florida,2024-07-18,2024,7,Thursday,3,0,5.275,17.2,5.9,10.3,916236.0,55.96932480562744,91.6236,0.03131244735842514,0.5490724380815982,0.5896551724137932,0.6282839148417965,0.43911960325211224
Florida,2024-07-19,2024,7,Friday,4,0,5.354166666666667,12.9,8.8,10.8,918321.0,55.96932480562744,91.8321,0.03178312496903437,0.5490724380815982,0.5982758620689655,0.6307125880015075,0.4405395760376698
Florida,2024-07-20,2024,7,Saturday,5,1,8.6875,13.3,6.7,9.3,912367.0,55.96932480562744,91.2367,0.051601129626265466,0.5490724380815982,0.5724137931034483,0.6085943955323225,0.436484651354116
Florida,2024-07-21,2024,7,Sunday,6,1,16.341666666666665,18.6,11.0,13.7,908488.0,55.96932480562744,90.8488,0.09710822282043235,0.5490724380815982,0.6482758620689654,0.6037744967297596,0.43384288903508594
Florida,2024-07-22,2024,7,Monday,0,0,9.395833333333334,17.5,10.4,12.7,875281.0,55.96932480562744,87.5281,0.05581245561592708,0.5490724380815982,0.6310344827586206,0.6304881622995926,0.41122752390798306
Florida,2024-07-23,2024,7,Tuesday,1,0,6.025,21.2,11.2,15.0,892327.0,55.96932480562744,89.2327,0.03577149840630213,0.5490724380815982,0.6706896551724137,0.6562521268984344,0.42283656760228233
Florida,2024-07-24,2024,7,Wednesday,2,0,8.779166666666667,23.5,15.4,18.3,926369.0,55.96932480562744,92.6369,0.05214612475433932,0.5490724380815982,0.7275862068965517,0.6606273819058603,0.4460206028857116
Florida,2024-07-25,2024,7,Thursday,3,0,11.745833333333335,17.2,9.6,13.9,915543.0,55.96932480562744,91.5543,0.069784148899275,0.5490724380815982,0.6517241379310345,0.6231827165472166,0.4386476410744665
Florida,2024-07-26,2024,7,Friday,4,0,7.9375,18.4,5.9,11.1,909449.0,55.96932480562744,90.9449,0.047142078578388466,0.5490724380815982,0.603448275862069,0.6228633052996786,0.43449737049643883
Florida,2024-07-27,2024,7,Saturday,5,1,4.445833333333334,17.4,4.7,10.7,873333.0,55.96932480562744,87.3333,0.026382718699938898,0.5490724380815982,0.5965517241379309,0.6392141001531483,0.4099008538905892
Florida,2024-07-28,2024,7,Sunday,6,1,7.837499999999999,12.9,4.0,7.8,863481.0,55.96932480562744,86.3481,0.04654753843867153,0.5490724380815982,0.5465517241379311,0.6089051782261876,0.40319122708804106
Florida,2024-07-29,2024,7,Monday,0,0,6.780952380952381,11.2,1.2,5.9,873472.0,55.96932480562744,87.3472,0.04026593874820989,0.5490724380815982,0.5137931034482758,0.6006819157919461,0.40999551874295975
Florida,2024-07-30,2024,7,Tuesday,1,0,5.886956521739131,12.1,0.2,5.3,879885.0,55.96932480562744,87.9885,0.034950774517779844,0.5490724380815982,0.503448275862069,0.6000204113564354,0.4143630417519672
Florida,2024-07-31,2024,7,Wednesday,2,0,10.983333333333334,18.5,7.2,11.9,922703.0,55.96932480562744,92.2703,0.06525078033393339,0.5490724380815982,0.6172413793103447,0.6134761225467653,0.4435239025347025
Florida,2024-08-01,2024,8,Thursday,3,0,7.691666666666666,24.1,16.2,19.4,934553.0,56.581108048595055,93.4553,0.045680500734917674,0.5558952536632987,0.746551724137931,0.6743380066905257,0.45159425145981374
Florida,2024-08-02,2024,8,Friday,4,0,7.916666666666667,26.7,21.1,23.3,915900.0,56.581108048595055,91.59,0.047018216049280775,0.5558952536632987,0.8137931034482759,0.699051349177364,0.43889077310537494
Florida,2024-08-03,2024,8,Saturday,5,1,7.466666666666666,24.3,11.3,18.5,840600.0,56.581108048595055,84.06,0.04434278542055457,0.5558952536632987,0.7310344827586207,0.6810117897738353,0.3876083027204908
Florida,2024-08-04,2024,8,Sunday,6,1,6.379166666666666,15.9,9.1,11.8,793332.0,56.581108048595055,79.3332,0.03787716140113293,0.5558952536632987,0.6155172413793104,0.6508717345502864,0.3554168045776926
Florida,2024-08-05,2024,8,Monday,0,0,7.391666666666667,16.4,7.9,12.2,819767.0,56.581108048595055,81.9767,0.04389688031576688,0.5558952536632987,0.6224137931034481,0.6459426488906361,0.37342015258067285
Florida,2024-08-06,2024,8,Tuesday,1,0,6.95,20.2,14.2,16.8,898561.0,56.581108048595055,89.8561,0.041270994698683755,0.5558952536632987,0.7017241379310345,0.666060739275351,0.4270821840747839
Florida,2024-08-07,2024,8,Wednesday,2,0,7.825,17.8,9.4,13.3,955062.0,56.581108048595055,95.5062,0.04647322092120692,0.5558952536632987,0.6413793103448276,0.6347014193888041,0.465561743958135
Florida,2024-08-08,2024,8,Thursday,3,0,10.1375,9.6,5.3,7.7,972134.0,56.581108048595055,97.2134,0.06022196165216099,0.5558952536632987,0.5448275862068965,0.5894470049086549,0.47718849474712227
Florida,2024-08-09,2024,8,Friday,4,0,7.7,10.6,4.4,8.3,940941.0,56.581108048595055,94.0941,0.045730045746560755,0.5558952536632987,0.5551724137931034,0.6068537288994713,0.4559447484162366
Florida,2024-08-10,2024,8,Saturday,5,1,8.908333333333333,13.2,2.0,6.9,919195.0,56.581108048595055,91.9195,0.05291407243480702,0.5558952536632987,0.5310344827586206,0.5960156710819304,0.44113480683602824
Florida,2024-08-11,2024,8,Sunday,6,1,6.341666666666666,13.1,9.2,11.1,907723.0,56.581108048595055,90.7723,0.03765420884873908,0.5558952536632987,0.603448275862069,0.6332471861227735,0.43332189182599645
Florida,2024-08-12,2024,8,Monday,0,0,6.275,10.8,5.6,7.9,925209.0,56.581108048595055,92.5209,0.037257848755594465,0.5558952536632987,0.5482758620689655,0.6122220236320255,0.4452305940457851
Florida,2024-08-13,2024,8,Tuesday,1,0,9.2625,15.2,2.3,7.4,970054.0,56.581108048595055,97.0054,0.055019735429637825,0.5558952536632987,0.539655172413793,0.5915170840012067,0.4757719271720816
Florida,2024-08-14,2024,8,Wednesday,2,0,8.108333333333333,17.7,4.3,10.3,973111.0,56.581108048595055,97.3111,0.048157751317071555,0.5558952536632987,0.5896551724137932,0.6133608070476473,0.4778538728821293
Florida,2024-08-15,2024,8,Thursday,3,0,7.366666666666667,20.6,6.9,12.7,920690.0,56.581108048595055,92.069,0.04374824528083765,0.5558952536632987,0.6310344827586206,0.6370743934523965,0.4421529647805887
Florida,2024-08-16,2024,8,Friday,4,0,8.7875,14.2,8.4,10.4,864958.0,56.581108048595055,86.4958,0.052195669765982396,0.5558952536632987,0.5913793103448275,0.6239812955814391,0.4041971262747406
Florida,2024-08-17,2024,8,Saturday,5,1,9.679166666666667,18.2,6.7,11.5,854782.0,56.581108048595055,85.4782,0.05749698601179172,0.5558952536632987,0.6103448275862069,0.628103117517866,0.39726684183069566
Florida,2024-08-18,2024,8,Sunday,6,1,10.670833333333334,16.6,11.0,13.6,877836.0,56.581108048595055,87.7836,0.06339284239731797,0.5558952536632987,0.646551724137931,0.6338756105457128,0.4129675864821315
Florida,2024-08-19,2024,8,Monday,0,0,6.5125,15.1,11.6,13.4,922935.0,56.581108048595055,92.2935,0.03866988158742218,0.5558952536632987,0.643103448275862,0.6445531843398786,0.4436819043026878
Florida,2024-08-20,2024,8,Tuesday,1,0,5.6375,16.1,7.6,11.7,920412.0,56.581108048595055,92.0412,0.03346765536489901,0.5558952536632987,0.6137931034482758,0.6382642637759001,0.4419636350758477
Florida,2024-08-21,2024,8,Wednesday,2,0,7.604166666666667,17.6,11.7,13.8,870073.0,56.581108048595055,87.0073,0.04516027811266536,0.5558952536632987,0.65,0.6487057963471393,0.4076806566335544
Florida,2024-08-22,2024,8,Thursday,3,0,7.704166666666667,13.4,9.4,11.0,790797.0,56.581108048595055,79.0797,0.04575481825238229,0.5558952536632987,0.6017241379310344,0.6408755389397093,0.35369036284561184
Florida,2024-08-23,2024,8,Friday,4,0,6.320833333333333,9.8,6.3,8.2,817119.0,56.581108048595055,81.7119,0.03753034631963138,0.5558952536632987,0.5534482758620689,0.6266610309496615,0.3716167530909096
Florida,2024-08-24,2024,8,Saturday,5,1,4.525,12.6,3.1,6.9,809795.0,56.581108048595055,80.9795,0.026853396310548137,0.5558952536632987,0.5310344827586206,0.62716077914801,0.36662880072571846
Florida,2024-08-25,2024,8,Sunday,6,1,3.275,9.2,4.9,7.0,841686.0,56.581108048595055,84.1686,0.019421644564086474,0.5558952536632987,0.5327586206896552,0.6291568977456184,0.3883479144447668
Florida,2024-08-26,2024,8,Monday,0,0,5.560869565217391,13.9,1.9,8.0,877717.0,56.581108048595055,87.7717,0.033012056670876797,0.5558952536632987,0.5499999999999999,0.621417606154356,0.4128865424718287
Florida,2024-08-27,2024,8,Tuesday,1,0,7.504166666666666,16.0,3.7,9.4,915516.0,56.581108048595055,91.5516,0.044565737972948424,0.5558952536632987,0.5741379310344827,0.6172913376816962,0.43862925293767513
Florida,2024-08-28,2024,8,Wednesday,2,0,6.0375000000000005,18.5,4.2,10.6,883283.0,56.581108048595055,88.3283,0.03584581592376675,0.5558952536632987,0.5948275862068966,0.6344035903547489,0.4166772228192691
Florida,2024-08-29,2024,8,Thursday,3,0,5.283333333333333,18.9,6.9,12.4,830327.0,56.581108048595055,83.0327,0.03136199237006821,0.5558952536632987,0.6258620689655172,0.6546275007717706,0.3806119571924175
Florida,2024-08-30,2024,8,Friday,4,0,6.4750000000000005,13.2,10.4,12.1,848693.0,56.581108048595055,84.8693,0.03844692903502833,0.5558952536632987,0.6206896551724138,0.64570772254318,0.3931199764631849
Florida,2024-08-31,2024,8,Saturday,5,1,5.133333333333334,14.4,10.6,12.2,836929.0,56.581108048595055,83.6929,0.030470182160492812,0.5558952536632987,0.6224137931034481,0.6532639797363129,0.38510819715896477
Florida,2024-09-01,2024,9,Sunday,6,1,4.691666666666667,14.4,11.1,12.4,804907.0,61.24110878663378,80.4907,0.027844296543409693,0.6078651727673258,0.6258620689655172,0.6872612982919235,0.363299866924373
Florida,2024-09-02,2024,9,Monday,0,0,5.020833333333333,15.4,7.5,10.9,829158.0,61.24110878663378,82.9158,0.029801324503311258,0.6078651727673258,0.6,0.6740072034342818,0.3798158189735606
Florida,2024-09-03,2024,9,Tuesday,1,0,5.554166666666667,19.7,7.2,12.8,854912.0,61.24110878663378,85.4912,0.032972205248468237,0.6078651727673258,0.6327586206896553,0.6801568446019735,0.39735537730413567
Florida,2024-09-04,2024,9,Wednesday,2,0,7.325,17.0,6.3,10.9,857305.0,61.24110878663378,85.7305,0.043500520222622255,0.6078651727673258,0.6,0.6611193823693713,0.3989851110575358
Florida,2024-09-05,2024,9,Thursday,3,0,13.641666666666666,15.1,3.2,10.0,867876.0,61.24110878663378,86.7876,0.08105563904807517,0.6078651727673258,0.5844827586206897,0.6282831840515547,0.4061844071324177
Florida,2024-09-06,2024,9,Friday,4,0,11.416666666666666,18.5,7.2,11.7,868976.0,61.24110878663378,86.8976,0.06782712093937342,0.6078651727673258,0.6137931034482758,0.6475864280514413,0.4069335534461411
Florida,2024-09-07,2024,9,Saturday,5,1,5.15,20.8,8.4,13.9,862161.0,61.24110878663378,86.2161,0.03056927218377897,0.6078651727673258,0.6517241379310345,0.6875804792828445,0.40229225151157294
Florida,2024-09-08,2024,9,Sunday,6,1,4.5875,21.0,5.3,12.6,860571.0,61.24110878663378,86.0571,0.02722498389787122,0.6078651727673258,0.6293103448275862,0.682289244248399,0.40120939456719096
Florida,2024-09-09,2024,9,Monday,0,0,6.533333333333333,20.5,10.2,15.1,862221.0,61.24110878663378,86.2221,0.03879374411652987,0.6078651727673258,0.6724137931034483,0.6890511592959979,0.40233311403777605
Florida,2024-09-10,2024,9,Tuesday,1,0,5.056521739130434,21.2,13.5,16.5,831130.0,61.24110878663378,83.113,0.03001350640100009,0.6078651727673258,0.696551724137931,0.707271587180442,0.38115883400143563
Florida,2024-09-11,2024,9,Wednesday,2,0,5.820833333333333,15.7,9.1,13.6,838345.0,61.24110878663378,83.8345,0.03455764562104672,0.6078651727673258,0.646551724137931,0.6858243838738157,0.3860725527773578
Florida,2024-09-12,2024,9,Thursday,3,0,3.975,18.1,5.4,11.0,855243.0,61.24110878663378,85.5243,0.023583425542105,0.6078651727673258,0.6017241379310344,0.6758462832238664,0.3975808022403561
Florida,2024-09-13,2024,9,Friday,4,0,6.0375000000000005,16.9,7.6,12.4,855075.0,61.24110878663378,85.5075,0.03584581592376675,0.6078651727673258,0.6258620689655172,0.6757314097608584,0.39746638716698746
Florida,2024-09-14,2024,9,Saturday,5,1,5.52,16.8,7.8,11.7,825268.0,61.24110878663378,82.5268,0.032769070700731616,0.6078651727673258,0.6137931034482758,0.6772070228019156,0.37716656519139324
Florida,2024-09-15,2024,9,Sunday,6,1,6.3,16.5,2.5,9.1,811846.0,61.24110878663378,81.1846,0.03740648379052369,0.6078651727673258,0.5689655172413793,0.659946170039825,0.3680256180797609
Florida,2024-09-16,2024,9,Monday,0,0,6.3375,21.8,6.6,13.4,828080.0,61.24110878663378,82.808,0.037629436342917544,0.6078651727673258,0.643103448275862,0.6836999119551246,0.3790816555861116
Florida,2024-09-17,2024,9,Tuesday,1,0,7.116666666666667,22.8,9.4,15.6,840451.0,61.24110878663378,84.0451,0.042261894931545314,0.6078651727673258,0.6810344827586207,0.6922214601630459,0.3875068274470864
Florida,2024-09-18,2024,9,Wednesday,2,0,6.234782608695652,24.2,12.1,17.6,859867.0,61.24110878663378,85.9867,0.037018740221143084,0.6078651727673258,0.7155172413793104,0.7055882568306397,0.40072994092640796
Florida,2024-09-19,2024,9,Thursday,3,0,4.095833333333333,25.0,13.6,18.3,842459.0,61.24110878663378,84.2459,0.024301828210929632,0.6078651727673258,0.7275862068965517,0.7207229126617088,0.38887435999068337
Florida,2024-09-20,2024,9,Friday,4,0,3.7458333333333336,23.8,11.9,18.4,854518.0,61.24110878663378,85.4518,0.022220937721920367,0.6078651727673258,0.7293103448275862,0.7213430578087725,0.397087046715402
Florida,2024-09-21,2024,9,Saturday,5,1,5.933333333333334,24.4,10.1,16.4,819496.0,61.24110878663378,81.9496,0.03522650327822827,0.6078651727673258,0.6948275862068966,0.7044180614590716,0.37323559017065555
Florida,2024-09-22,2024,9,Sunday,6,1,3.6916666666666655,26.5,16.7,20.5,824483.0,61.24110878663378,82.4483,0.02189889514624035,0.6078651727673258,0.7655172413793103,0.7377489490276479,0.3766319471402361
Florida,2024-09-23,2024,9,Monday,0,0,3.5416666666666665,20.1,12.5,16.4,875096.0,61.24110878663378,87.5096,0.02100708493666496,0.6078651727673258,0.6948275862068966,0.707730658560733,0.41110153111885683
Florida,2024-09-24,2024,9,Tuesday,1,0,5.252173913043478,20.7,11.7,15.6,887933.0,61.24110878663378,88.7933,0.031176737109141917,0.6078651727673258,0.6810344827586207,0.694312926343117,0.419844068600009
Florida,2024-09-25,2024,9,Wednesday,2,0,4.620833333333334,18.5,13.7,15.7,834706.0,61.24110878663378,83.4706,0.02742316394444353,0.6078651727673258,0.6827586206896551,0.7038459937289172,0.3835942405631401
Florida,2024-09-26,2024,9,Thursday,3,0,6.5,18.0,11.9,14.8,815818.0,61.24110878663378,81.5818,0.03859556406995756,0.6078651727673258,0.6672413793103449,0.6928931934093283,0.3707307173144058
Florida,2024-09-27,2024,9,Friday,4,0,5.819047619047619,20.1,7.8,13.2,809518.0,61.24110878663378,80.9518,0.034547028832837494,0.6078651727673258,0.639655172413793,0.6868492202926157,0.36644015206308084
Florida,2024-09-28,2024,9,Saturday,5,1,6.420833333333333,22.9,10.5,15.8,809520.0,61.24110878663378,80.952,0.03812488645934832,0.6078651727673258,0.6844827586206897,0.6999768481987799,0.3664415141472876
Florida,2024-09-29,2024,9,Sunday,6,1,4.895833333333333,25.2,13.1,18.5,857561.0,61.24110878663378,85.7561,0.029058149328665094,0.6078651727673258,0.7310344827586207,0.71681753525454,0.3991594578360023
Florida,2024-09-30,2024,9,Monday,0,0,3.270833333333333,30.9,18.1,22.2,892765.0,61.24110878663378,89.2765,0.019396872058264934,0.6078651727673258,0.7948275862068964,0.7416041514364943,0.42313486404356493
Florida,2024-10-01,2024,10,Tuesday,1,0,3.3375,20.6,12.9,17.5,896564.0,77.29116395650756,89.6564,0.019793232151409556,0.7868608673355139,0.7137931034482758,0.8062026902085337,0.4257221429943242
Florida,2024-10-02,2024,10,Wednesday,2,0,3.3833333333333333,17.6,8.1,12.7,871032.0,77.29116395650756,87.1032,0.020065729715446484,0.7868608673355139,0.6310344827586206,0.7802028513885043,0.40833377601070053
Florida,2024-10-03,2024,10,Thursday,3,0,5.179166666666666,17.7,4.5,10.8,861107.0,77.29116395650756,86.1107,0.030742679724529737,0.7868608673355139,0.5982758620689655,0.7625235062604916,0.4015744331346052
Florida,2024-10-04,2024,10,Friday,4,0,4.4875,19.4,6.2,12.4,842414.0,77.29116395650756,84.2414,0.026630443758154286,0.7868608673355139,0.6258620689655172,0.7772209805334561,0.388843713096031
Florida,2024-10-05,2024,10,Saturday,5,1,3.935416666666667,24.2,9.7,16.1,794809.0,77.29116395650756,79.4809,0.023348086736800385,0.7868608673355139,0.6896551724137931,0.8073882442805552,0.3564227037643921
Florida,2024-10-06,2024,10,Sunday,6,1,3.3833333333333333,22.5,10.6,16.5,698201.0,77.29116395650756,69.8201,0.020065729715446484,0.7868608673355139,0.696551724137931,0.8235431579709467,0.2906285882405822
Florida,2024-10-07,2024,10,Monday,0,0,2.6791666666666667,22.0,14.6,17.7,696327.0,77.29116395650756,69.6327,0.015879176231606416,0.7868608673355139,0.7172413793103447,0.8338933047567024,0.2893523153388389
Florida,2024-10-08,2024,10,Tuesday,1,0,3.0583333333333336,22.6,13.9,17.0,707688.0,77.29116395650756,70.7688,0.018133474261366453,0.7868608673355139,0.7051724137931035,0.8267682209666596,0.2970896346753949
Florida,2024-10-09,2024,10,Wednesday,2,0,5.433333333333334,20.7,10.9,15.6,672117.0,77.29116395650756,67.2117,0.03225380257964361,0.7868608673355139,0.6810344827586207,0.8127363857927707,0.2728642860158901
Florida,2024-10-10,2024,10,Thursday,3,0,5.858333333333333,20.4,11.6,16.0,518413.0,77.29116395650756,51.8413,0.03478059817344058,0.7868608673355139,0.6879310344827586,0.8316178306433383,0.16818539055721501
Florida,2024-10-11,2024,10,Friday,4,0,5.0875,24.7,15.7,19.4,563885.0,77.29116395650756,56.3885,0.030197684596455884,0.7868608673355139,0.746551724137931,0.8498441119556086,0.19915373708233391
Florida,2024-10-12,2024,10,Saturday,5,1,7.295833333333333,19.8,12.1,16.0,614614.0,77.29116395650756,61.4614,0.043327112681871484,0.7868608673355139,0.6879310344827586,0.8142456192886856,0.23370232194494728
Florida,2024-10-13,2024,10,Sunday,6,1,3.7458333333333336,16.5,12.8,14.9,662649.0,77.29116395650756,66.2649,0.022220937721920367,0.7868608673355139,0.6689655172413793,0.8166466078349505,0.2664161793810417
Florida,2024-10-14,2024,10,Monday,0,0,3.95,21.5,14.3,17.7,715153.0,77.29116395650756,71.5153,0.02343479050717577,0.7868608673355139,0.7172413793103447,0.8263933769555118,0.3021736139771633
Florida,2024-10-15,2024,10,Tuesday,1,0,6.869565217391305,22.9,15.1,18.4,712992.0,77.29116395650756,71.2992,0.04079277762978101,0.7868608673355139,0.7293103448275862,0.8187577984271711,0.3007018819917485
Florida,2024-10-16,2024,10,Wednesday,2,0,9.995833333333334,23.5,12.9,17.4,626986.0,77.29116395650756,62.6986,0.05937969645422867,0.7868608673355139,0.7120689655172413,0.8100010852675129,0.24212817484802546
Florida,2024-10-17,2024,10,Thursday,3,0,4.9625,21.0,9.1,15.2,573500.0,77.29116395650756,57.35,0.02945450942180972,0.7868608673355139,0.6741379310344826,0.8239864107324024,0.20570195690637988
Florida,2024-10-18,2024,10,Friday,4,0,4.258333333333334,25.5,14.2,19.2,594415.0,77.29116395650756,59.4415,0.02526795593796965,0.7868608673355139,0.7431034482758619,0.848455447854238,0.21994595249867538
Florida,2024-10-19,2024,10,Saturday,5,1,4.529166666666667,26.0,13.5,19.5,625160.0,77.29116395650756,62.516,0.026878168816369674,0.7868608673355139,0.7482758620689655,0.8454873345149367,0.2408845919672446
Florida,2024-10-20,2024,10,Sunday,6,1,4.8,27.4,13.6,20.3,643039.0,77.29116395650756,64.3039,0.0284883816947697,0.7868608673355139,0.7620689655172415,0.8470500903296938,0.2530609437336635
Florida,2024-10-21,2024,10,Monday,0,0,5.058333333333334,30.0,16.8,23.1,687403.0,77.29116395650756,68.7403,0.030024277055705113,0.7868608673355139,0.8103448275862069,0.8575383383325966,0.2832746956082319
Florida,2024-10-22,2024,10,Tuesday,1,0,6.4,29.5,20.4,23.9,721172.0,77.29116395650756,72.1172,0.03800102393024063,0.7868608673355139,0.8241379310344827,0.8527783049778336,0.3062728063974371
Florida,2024-10-23,2024,10,Wednesday,2,0,6.979166666666667,25.6,16.7,20.7,711635.0,77.29116395650756,71.1635,0.04144440223943453,0.7868608673355139,0.7689655172413792,0.8322836755086788,0.29977770785745517
Florida,2024-10-24,2024,10,Thursday,3,0,5.4875,21.5,16.6,19.9,687869.0,77.29116395650756,68.7869,0.032575845155323614,0.7868608673355139,0.7551724137931034,0.8364782623731459,0.28359206122840924
Florida,2024-10-25,2024,10,Friday,4,0,4.05,21.9,11.6,16.2,690320.0,77.29116395650756,69.032,0.024029330646892704,0.7868608673355139,0.6913793103448275,0.8199134088474149,0.2852612954238057
Florida,2024-10-26,2024,10,Saturday,5,1,7.782608695652174,20.9,8.2,14.4,665370.0,77.29116395650756,66.537,0.04622118760110952,0.7868608673355139,0.6603448275862068,0.7965924122073096,0.26826929494435203
Florida,2024-10-27,2024,10,Sunday,6,1,8.120833333333334,24.4,9.3,17.3,642970.0,77.29116395650756,64.297,0.04823206883453618,0.7868608673355139,0.710344827586207,0.8152729590593532,0.2530139518285299
Florida,2024-10-28,2024,10,Monday,0,0,4.579166666666667,26.3,13.3,19.9,661475.0,77.29116395650756,66.1475,0.02717543888622814,0.7868608673355139,0.7551724137931034,0.8433741527322792,0.2656166359516678
Florida,2024-10-29,2024,10,Tuesday,1,0,6.491666666666667,27.7,13.7,20.8,700411.0,77.29116395650756,70.0411,0.038546019058314486,0.7868608673355139,0.7706896551724138,0.836236445146111,0.29213369128906286
Florida,2024-10-30,2024,10,Wednesday,2,0,7.316666666666666,28.0,15.1,21.5,729961.0,77.29116395650756,72.9961,0.043450975210979174,0.7868608673355139,0.7827586206896552,0.8335171417492349,0.31225848544408713
Florida,2024-10-31,2024,10,Thursday,3,0,8.3375,28.1,16.2,21.9,703954.0,77.29116395650756,70.3954,0.0495202391372562,0.7868608673355139,0.789655172413793,0.8347765300197296,0.29454662346135563
Florida,2024-11-01,2024,11,Friday,4,0,7.391666666666667,24.9,18.8,22.1,717973.0,77.93990490920973,71.7973,0.04389688031576688,0.794095847913133,0.7931034482758621,0.8420157332719286,0.30409415270870876
Florida,2024-11-02,2024,11,Saturday,5,1,5.304166666666666,27.5,20.6,22.6,699617.0,77.93990490920973,69.9617,0.0314858548991759,0.794095847913133,0.8017241379310345,0.8558480402309657,0.2915929438589753
Florida,2024-11-03,2024,11,Sunday,6,1,4.983333333333333,25.5,15.9,20.3,728527.0,77.93990490920973,72.8527,0.02957837195091741,0.794095847913133,0.7620689655172415,0.8399278807728169,0.31128187106783317
